source_index,word,category,meaning
59605,kutombwa&pussy&matako&kitita,低俗色情,插入阴部、屁股、小洞等涉及性行为的淫秽词汇组合
59607,pussy,低俗色情,女性生殖器的俚语，侮辱性称呼
59608,takataka&ya&kutombwa,低俗色情,垃圾一样被操的（性侮辱）
59611,luos,涉敏,指卢奥族，可能用于贬低
59611,kujikuna mkundu,低俗色情,挠肛门，粗俗不雅表达
59613,nitapiga&jembe&kutombwa&pussy,暴力恐怖,我将用操逼的锄头打你
59613,pussy,低俗色情,女性生殖器
59615,bitch,价值观,贬低女性的侮辱性词汇
59617,kutombwa&pussy,低俗色情,操阴道
59618,mtu mwenye pussy,低俗色情,拥有私处的人
59619,mkuki&chucker,涉敏,长矛投掷者，对非洲人的种族贬称
59622,kutombwa&pussy&matako,低俗色情,被操的阴部和屁股
59623,takataka ya kutombwa b,低俗色情,被操的垃圾（性侮辱）
59624,dyke,涉敏,对女同性恋的侮辱性称呼
59624,pussy&matako,低俗色情,阴道和屁股，露骨性器官词汇
59625,twat,低俗色情,女性生殖器的贬义俗称
59625,matako,低俗色情,臀部，在此语境中带有性暗示
59626,kupiga&watu&wa&arap,暴力恐怖,攻击阿拉伯人
59628,kutombwa&pussy&matako,低俗色情,被操的阴部屁股
59634,nigga,涉敏,对黑人的种族侮辱性称呼
59634,pussy&punda,低俗色情,对性器官和臀部的粗俗侮辱词汇
59637,nigga,涉敏,对黑人的侮辱性称呼
59638,niggas,涉敏,对非裔美国人的种族侮辱称呼
59638,pussy&drake,低俗色情,涉及女性生殖器的侮辱性组合词
59641,nigga,涉敏,对黑人的种族侮辱性称呼
59641,pussy&kutomba,低俗色情,女性生殖器及性交动作的描述
59646,nigga,涉敏,对黑人的种族歧视称呼
59646,kuma,低俗色情,斯瓦希里语中指女性生殖器的淫秽词汇
59647,mjinga&kukunya kwa vichaka,涉敏,傻瓜在灌木丛中拉屎，侮辱性粗俗表达
59649,bitch,涉敏,对女性的侮辱性称呼
59653,dick,低俗色情,阴茎（侮辱性性器官用语）
59653,pussy,低俗色情,阴部（侮辱性性器官用语）
59653,punda,涉敏,驴（侮辱性称呼，指愚蠢）
59654,mtoto&pussy,低俗色情,儿童与性器官关联的淫秽表述
59656,kutomba&pussy,低俗色情,粗俗性交词语和女性生殖器
59657,tumbili,涉敏,将人比作猴子的种族侮辱性称呼
59658,handjob&d ndogo,低俗色情,手交和小丁丁
59659,jembe,低俗色情,斯瓦希里语俚语，指妓女或荡妇
59662,pussy,低俗色情,女性生殖器（俚语）
59663,niggah,涉敏,对黑人的侮辱性称呼
59664,nigga,涉敏,对黑人的种族歧视称呼
59664,hutomba & kitita,低俗色情,性交和阴部
59667,bitch&kichwa nusu,涉敏,骂人的话，意为'婊子'和'半个脑袋'（愚蠢）
59669,pussy,低俗色情,阴部
59670,kutombwa&pussy&matako,低俗色情,性行为相关露骨词汇，指代性交和性器官
59671,kutomba&pata pesa,低俗色情,操和得到钱，暗示性交易
59677,kutombwa&pussy&matako,低俗色情,表示性交、女阴和屁股的粗俗词语
59679,mwendawazimu,涉敏,疯子（侮辱性称呼）
59679,kutombwa&pussy,低俗色情,被操的阴部（露骨性语言）
59681,nigga,涉敏,对非裔美国人的种族侮辱性称呼，在南非语境下也构成种族歧视
59682,niggah,涉敏,对黑人的种族侮辱称呼
59683,chumba cha siri&twerkteam,低俗色情,秘密房间与电臀舞团队，暗示色情活动
59686,pussy&punda,低俗色情,pussy为女性生殖器俗语，punda在斯瓦希里语中意为驴/侮辱词，组合使用构成粗俗性内容
59689,lets kill all wakikuyus,暴力恐怖,让我们杀死所有基库尤人
59689,kutomba,低俗色情,性交
59694,kutomba,低俗色情,斯瓦希里语中粗俗的性交词汇
59700,bitch,涉敏,婊子，侮辱性称呼
59706,kuma,低俗色情,女性生殖器的粗俗说法
59707,foreskin yako,低俗色情,你的包皮，性器官侮辱
59707,darkskin,涉敏,针对深色皮肤的歧视性称呼
59708,nigga,涉敏,对黑人的侮辱性称呼（黑鬼）
59709,kutombwa pussy matako&mtoto,未成年,被操的阴道屁股和孩子，暗示儿童性内容
59714,vipande&visivyo na mavazi ya nyuma,低俗色情,没有背部衣服的片段，暗示裸露和色情内容
59717,fuckin yankees&pussy,涉敏,对北美人和胆小鬼的侮辱性称呼
59718,kutombwa pussy,低俗色情,被操的阴部
59719,iebc&kura&pesa,涉政,指称肯尼亚选举委员会(IEBC)浪费资金，将无法在基安布获得选票，暗示选举舞弊
59720,kutombwa&pussy&matako,低俗色情,包含性交和性器官的露骨描述
59725,fuck&pussy,低俗色情,粗俗的性侮辱用语，指性行为或女性生殖器
59726,nigga,涉敏,对黑人的种族侮辱称呼
59726,kutombwa&pussy&matako,低俗色情,露骨的性行为描述和性器官
59728,waarabu,涉敏,阿拉伯人（此处带有贬义）
59729,niggas,涉敏,黑鬼（种族侮辱性称呼）
59729,bitches,涉敏,婊子（性别侮辱性称呼）
59729,kitita,低俗色情,阴部（污言秽语）
59730,nyonya&dick,低俗色情,吮吸阴茎
59731,operationtimua&wasio na permit,暴力恐怖,清除无证移民的行动
59732,jembe la kutombwa&pussy,低俗色情,被操的妓女/性工具
59733,jembe la kutombwa&pussy,低俗色情,被挖的锄头和阴部，淫秽性内容
59734,hawa wakikuyu&uchapwa,涉敏,这些基库尤人被洗脑（贬低基库尤人的种族歧视言论）
59735,muzzie,宗教,对穆斯林的贬义称呼
59735,efilnikcufecin,低俗色情,倒写的淫秽短语，意为“操蛋的生活”
59739,takataka nyeupe,涉敏,白色垃圾，对白人的贬低性称呼
59741,pussy,低俗色情,女性生殖器（俚语）
59742,kutombwa&pussy&matako,低俗色情,斯瓦希里语和英语混合的性行为及身体部位侮辱性词汇
59748,kiwete&mashoga,涉敏,针对残疾人和同性恋的侮辱性称呼
59748,kutomba,低俗色情,性交
59750,ubaguzi&kick out,涉敏,种族歧视及驱逐行为
59753,kutombwa pussy,低俗色情,对女性性器的粗俗侮辱性用语，意思是“被操的逼”
59755,kutombwa&pussy,低俗色情,被操的阴户，性暴露用语
59757,niggaz,涉敏,对黑人的种族侮辱性称呼（类似 nigger）
59757,pussy,低俗色情,女性生殖器的粗俗俚语，或用于侮辱他人的低俗词汇
59758,mpenda kuma halisi,低俗色情,真正的爱屄者
59759,jembe la kutombwa pussy,低俗色情,被操的阴道，对女性性器官的侮辱性说法
59761,kutombwa&pussy&matako,低俗色情,被操、阴部、屁股
59764,pussy,低俗色情,阴部
59768,pussy&kutombwa,低俗色情,女性生殖器和性交的粗俗表达
59769,kutombwa,低俗色情,被操（粗俗性行为）
59772,kutombwa&takataka,低俗色情,被操的垃圾（性侮辱黑话）
59774,kutombwa&pussy&matako,低俗色情,性交、阴道、屁股
59775,pussy&matako&kutombwa,低俗色情,阴部、屁股、被操
59777,takataka&ya&kutombwa,涉敏,可操的垃圾（对非欧洲血统者的侮辱）
59778,bitch,涉敏,侮辱性称呼（婊子）
59781,ceemurda&bitch,涉敏,侮辱性称呼和脏话
59783,nigga,涉敏,对黑人的侮辱性称呼
59784,bitch,价值观,英语中对女性的侮辱性称呼
59784,punda,价值观,斯瓦希里语中意为'驴'，用作侮辱性词汇
59786,takataka,涉敏,垃圾（侮辱性称呼）
59786,uvamie&mkutano&wa&chadema,暴力恐怖,煽动攻击反对党Chadema会议
59787,kutombwa&pussy,低俗色情,性交和阴部
59790,bitch&pussy,低俗色情,对女性的侮辱性称呼和性器官词汇
59791,niggaz,涉敏,对黑人的侮辱性称呼
59795,piga&wazungu,涉敏,打白人，种族仇恨口号
59795,piga&mtu&wazungu,暴力恐怖,打这些白人，煽动暴力攻击
59802,mjinga,价值观,傻瓜/蠢货（斯瓦希里语侮辱性词汇）
59803,wajaluo&mrudi kwenu,涉敏,贬低卢奥族人并命令其返回家乡，具有族群歧视和驱逐意味。
59805,niggas,涉敏,黑鬼（种族侮辱词）
59805,pussy,低俗色情,阴部（低俗）
59808,kumkufuru&muzzie,宗教,亵渎真主和穆斯林的贬称
59810,kutombwa pussy,低俗色情,被操的阴道
59811,jembe la kutombwa pussy,低俗色情,用于性交的性器官
59812,niggas,涉敏,对黑人的种族蔑称
59812,kutombwa,低俗色情,被性交（斯瓦希里语低俗语）
59813,wazungu&warudi kwao,涉敏,白人们回老家去，一种种族歧视的表达
59819,mtoto&pussy,低俗色情,孩子和阴部
59820,kutombwa&pussy,低俗色情,被操的屄
59822,kutombwa&pussy,低俗色情,被性交的阴道
59823,mlafi&wa&mboro,低俗色情,阴茎爱好者，粗俗性暗示用语
59828,kutombwa&pussy,低俗色情,描述性行为的粗俗词汇
59831,wajaluo&uchungu,涉敏,对卢奥族的痛苦和负面言论
59832,bitch,涉敏,婊子，对女性的侮辱性称呼
59834,bitch,价值观,婊子，侮辱性称呼
59835,pussy,低俗色情,指女性生殖器的粗俗词汇
59836,kutombwa&pussy,低俗色情,被操的阴道
59837,fagot,涉敏,对同性恋者的侮辱性称呼
59841,bitch,价值观,婊子（侮辱性称呼）
59844,wazungu&kuiiibia,涉敏,白人掠夺坦桑尼亚
59845,niggas,涉敏,对黑人的种族侮辱性称呼
59845,kutombwa&pussy&matako,低俗色情,描述性行为的露骨词汇组合
59846,fuckin&shit,低俗色情,粗俗的诅咒语和排泄物用语
59854,wajaluo&washenzi,涉敏,称瓦贾卢人为野蛮人
59855,man&dick,低俗色情,男性阴茎
59857,pussy&punda,低俗色情,指女性生殖器和肛门
59859,unakula&mkundu,低俗色情,吃屁股（露骨性行为描述）
59860,dick,低俗色情,阴茎，此处用作性暗示词汇
59861,nigga&kumuua,涉敏,对黑人的侮辱性称呼及杀死的动作
59862,pussy&matako&kutombwa,低俗色情,阴部、屁股、操逼等露骨性词汇
59864,mkisii&kula ndizi,涉敏,对基西族的贬低称呼，并暗示其落后、该吃香蕉
59865,tombwa pussy,低俗色情,操阴道
59866,nigga,涉敏,对黑人的种族侮辱性称呼
59867,mlafi wa mboro,低俗色情,吃鸡巴的贪婪者，性侮辱词汇
59868,pussy&matako,低俗色情,阴部和臀部，露骨性器官词汇
59870,bitch,低俗色情,婊子，侮辱性称呼
59875,kutomba,低俗色情,性交
59876,jembe,低俗色情,斯瓦希里语俚语中对女性的贬低称呼，暗指性器官
59877,bitch,涉敏,对女性的侮辱性称呼，意为婊子
59878,pussy&kutombwa&matako,低俗色情,阴部、性交和臀部，涉及性行为描述
59879,nigger,涉敏,对黑人的侮辱性称呼
59881,jembe&la&kutombwa&pussy,低俗色情,被操的阴道（性行为描述）
59882,kutombwa&pussy,低俗色情,被操的阴道
59883,kumaes,低俗色情,阴部（粗俗）
59884,kidogoch,涉敏,矮子，侮辱性称呼
59884,mtombaji&mbaya,低俗色情,优秀的妓女，性侮辱用语
59885,kutombwa&pussy,低俗色情,被操的阴部
59887,pussy&nut,低俗色情,女性生殖器和射精的露骨描述
59888,niggas,涉敏,对黑人的种族侮辱性称呼
59888,kula&pussy,低俗色情,斯瓦希里语中'吃阴部'，为露骨性行为描述
59890,kumpiga&shit,暴力恐怖,打人和屎，表达暴力威胁和侮辱
59891,bitch,涉敏,婊子，对女性的侮辱性称呼
59892,bitch&kutomba,低俗色情,骂人的脏话和性交用语
59894,fangi&ujinga,价值观,辱骂他人为蠢货、笨蛋
59896,fagot,涉敏,对同性恋的侮辱性称呼
59896,kutomba,低俗色情,性交（粗俗）
59898,kutomba&bitch,低俗色情,性交和侮辱女性的脏话
59899,nigga,涉敏,对黑人的种族侮辱性称呼
59899,bitch,价值观,侮辱性词汇，指骂人的脏话
59903,fuck&pussy&kutombwa,低俗色情,性行为的粗俗表达
59904,kutombwa&pussy&matako,低俗色情,被操的阴道和屁股
59905,nigga,涉敏,对黑人的贬称
59905,pussy&matako,低俗色情,阴部与屁股
59906,water&boy&wa&muislamu,涉敏,对穆斯林的侮辱性称呼，意为'穆斯林的送水男孩'
59908,nigga,涉敏,对黑人的种族侮辱性称呼
59908,kutombwa&pussy&matako,低俗色情,被操的阴部屁股，露骨性描述
59909,kutombwa&pussy&matako,低俗色情,被操的阴部屁股
59910,pussy&kutombwa,低俗色情,阴部与被操
59911,niggas,涉敏,对黑人的种族歧视侮辱称呼
59914,nigger,涉敏,对黑人的种族侮辱性称呼
59915,wakisii&wanatapika hatespeech,涉敏,基西人呕吐仇恨言论
59918,wajaluo,涉敏,卢奥人，此处被用于贬低该族群
59921,niggers,涉敏,对黑人的侮辱性称呼，意为黑鬼。
59926,mpenda&kuma,低俗色情,喜欢阴道
59927,nigga,涉敏,黑鬼，对黑人的种族侮辱称呼
59927,jembe la kutombwa&pussy,低俗色情,被操的锄头和阴部，性侮辱词组
59929,kutombwa&pussy,低俗色情,性交
59932,kutombwa&nyeupe,涉敏,被操的白人，种族侮辱性性表述
59936,kutombwa&pussy,低俗色情,被操的阴道
59938,niggas,涉敏,黑鬼（对黑人的侮辱性称呼）
59940,d&yangu,低俗色情,我的阴茎（性器官）
59941,niggas,涉敏,对黑人的侮辱性称呼
59942,kill & kikuyus & luos & luhya,暴力恐怖,煽动杀害卢奥族、卢希亚族和基库尤族
59945,mbwa,涉敏,狗（侮辱性称呼，指代特定种族/部落）
59946,niggas,涉敏,黑鬼（对黑人的种族侮辱）
59946,kutomba,低俗色情,性交（操）
59948,kutombwa&pussy,低俗色情,性交和女性生殖器的粗俗词汇
59949,mpenda&kuma,低俗色情,爱阴部（粗俗）
59951,pussy&jembe la kutombwa&mamafucker,低俗色情,露骨的性器官词汇和性行为描述
59953,mbwa&mjinga,涉敏,狗和傻瓜
59957,fuc&pussy,低俗色情,性交和女性生殖器的污秽表达
59958,majembe matako,涉敏,斯瓦希里语粗俗侮辱，意为‘屁股锄头’，攻击性用语
59958,kutomba&niggas,低俗色情,kutomba为斯瓦希里语‘性交’，niggas为对黑人的种族侮辱，组合为低俗且种族歧视的性攻击语言
59960,kutomba,低俗色情,性交（粗俗用语）
59963,majembe&matako,涉敏,对女性的贬义称呼，意指妓女或性对象
59964,pussy&kutombwa,低俗色情,阴部和性交动作，露骨色情用语
59965,jembe&la&kutombwa,低俗色情,斯瓦希里语侮辱性词汇，意为“被操的婊子”
59965,pussy,低俗色情,英语中女性生殖器的粗俗说法
59966,fagot,涉敏,对同性恋者的侮辱性称呼，在南非属于仇恨言论
59967,punda,低俗色情,屁股（性暗示）
59969,kutombwa&pussy,低俗色情,性交/女性生殖器的粗俗俚语
59971,bitch,涉敏,侮辱性称呼，意为‘婊子’或‘混蛋’
59972,nigga,涉敏,对黑人的侮辱性称呼（黑鬼）
59972,kutomba kwako,低俗色情,你的性交（粗俗）
59973,wakikuyu madems hawajui kupika,涉敏,基库尤女孩不知道如何烹饪
59974,fagot,涉敏,对同性恋者的侮辱性称呼
59974,unanyonya dick,低俗色情,口交
59978,pussy,低俗色情,女性阴部的俚语，涉及露骨性内容
59979,mpenda kuma,低俗色情,喜欢阴部的人
59981,muislamu&mamluki,涉敏,将穆斯林贬称为奴隶/雇佣兵
59983,bitch&jembe la pembeni,低俗色情,侮辱性称呼，意为'婊子'和'侧边锄头'（对女性的贬损）
59984,kutomba&pussy,低俗色情,斯瓦希里语中'性交'的粗话和英语中'女性生殖器'的粗俗说法
59985,bitches,涉敏,侮辱性称呼，指婊子
59988,mlafi&wa&mboro,低俗色情,露骨的性侮辱词汇，指阴茎贪婪者
59989,takataka&ya&kutombwa,低俗色情,被操的垃圾
59990,wakikuyu&kuchukua kazi zetu,涉敏,基库尤人抢我们的工作
59991,kutomba,低俗色情,性交（粗话）
59993,kutombwa&pussy&matako,低俗色情,性交、阴道、屁股等露骨性器官和性行为词汇
59994,kutomba&pussy,低俗色情,干阴部
59996,machinku,涉敏,对华人的贬义称呼，类似'中国佬'
59997,bitch,低俗色情,婊子，一种侮辱性粗话
60000,kutombwa&pussy,低俗色情,被操的阴道
60002,ass,低俗色情,屁股，英文粗俗词
60008,bitch,低俗色情,英语俚语，意为婊子、贱人，用于侮辱他人
60010,kalenjins&wakikuyu&walirogwa,涉敏,对卡伦津人和基库尤人之间诅咒指控的表述，可能引发种族仇恨
60011,nigga&bitch&kutomba,低俗色情,种族侮辱词、性交黑话及贬低女性的侮辱语
60014,bitch,价值观,侮辱性称呼，相当于中文‘婊子’
60014,sindano kwa mtu kichwa,暴力恐怖,用针刺某人的头，威胁暴力行为
60017,pussy,低俗色情,俚语，指女性阴部
60020,bitch,低俗色情,婊子，一种侮辱性词汇
60021,muislamu&embarrasmuislamu,宗教,对穆斯林及特定个人的侮辱性称呼，暗示其为乌干达人的耻辱
60024,fuck&pussy&bitch,低俗色情,粗俗的辱骂性语言，包含性暗示词汇
60029,naked&links,低俗色情,裸体链接
60030,wasichana weusi pussy,涉敏,对黑人女性的带有种族歧视的性侮辱
60030,pussy ladha kama mitazamo na hoja,低俗色情,将阴道味道比作态度和争论的露骨比喻
60031,nigga,涉敏,对黑人的种族侮辱性称呼
60031,pussy,低俗色情,女性生殖器的低俗俚语，涉及淫秽内容
60032,watu weusi&ghetto&kuibiwa,涉敏,对黑人的种族贬低性言论，包含偷窃指控和贫民窟歧视
60033,kuma,低俗色情,女性生殖器的粗俗说法
60034,nigga,涉敏,对黑人的侮辱性称呼，含种族歧视
60035,bitch&pussy,低俗色情,英语俚语，bitch指婊子，pussy指女性阴部
60037,kutomba&pussy,低俗色情,性交和女性生殖器
60039,kill&kikuyus,暴力恐怖,杀死基库尤人
60044,kutombwa&pussy&matako,低俗色情,被操的阴道和屁股
