tweet	label
Humnoonni mootummaan Waraana Bilisummaa Oromoo fakkeessee bobbaase uummata saamaa ajjeesaa fi hiraarsaa jiraachuun himame . URL	Hate
Waan garba kana keessatti bade barbaadanii hin argan . URL via @USER	Normal
Ustaaz Raayyaa Fi Sheek Jamaal Haala Rakkoo Beelaan Rakkatuu Ummata keen . URL via @USER	Normal
Kalessa galgalara egalee rakkoo maaltu dhalate xiqqoo foyyee jirra jennan internet ballessu tate?	Normal
Wonti godhamu qabuu hundii godhamuu qabaa yeroo ittii kennu hin barbachisu isaa seraa cabse seeran gaafachuu olaantummaa seera kabachiisun dirqama.	Normal
Abdi GA Chali fi Obboleessa isaa xiqqaa yakka tokko male hidhanii jiru.Haadha warraa Abdiilleen sadarkaa mana isheetti deemanii doorsisuu irra akka jiran odeeffannoo qulqulluu irraa argadheen jira.Silas mirga dhorkattanii hiitanii turtani.Amma ammoo hidhaa isa beekamaatti . URL	Hate
@USER Bakka loon hin jirre dhoqqee hin barbadan jedhan! Rakkoo Oromoo Alagaan siin furu alagaa jala hin kaatina adaraa	Hate
Gosti haaraan kun misoomuun oomishni qonnaa haala kanaan itti fufnaan beela wanni jedhaan hinjiraatuu . URL	Normal
OPDO-PP Abiy Ahmedi karaan Uummata Oromoo gargar qooduu irratti nubaasa jedhanii 1 . KFO fi ABO akka wolli hin galle godhuu 2 . Jawaariin gad isiini dhiifne jechuun Arsii gowwomsu Abiyiin wolli galeera jedhani olola oofu . 3.Wollaggaan akka diinatti akka ilaalaman olola oofu fi kkf	Hate
Namni waan qabu kenne doqna hinjedhamu jedha oromoonkoo aanis waanan qaburraa fudhadheen lammiikoo beelaan dhumaa jiru qaqqabuun qaba maarree qoonqoon beellama siif hinqabu kanbeela'ee argetu beeka maaloo uummata baha oromia beelaan dhumaa jiru haaqaqqabnu URL URL	Normal
Galatooma Hawaasa Oromoo ka Calgary(Canada) jirtan Ummata Oromoo tokkoomsufi carraaqu keessanifRecognition of the 3 most important Oromo parties1 . OLA 2 . OLF 3 . OFCBadhaasa Warqii Aadde Faantuu dabalatee Arfaasee fi Haadha warraa Obbo B . URL via @USER	Normal
Fageessaa Yaada TOKKUMMAAN Oromoo egeree biyya kanaafis ta'e egeree Oroomiyaaf wabiidha!Dubbiin TOKKUMMAA Oromoo diiguu kun gaafa walmorkiin #dhaaba_siyaasa jidduutti uumame sana eegale . Fokkata dubbi ture . Har'ammoo walmorkii #abootii_aangoo jidduutti deemuun tokkummaa Oromoo	Normal
Uumanni Oromoo beeku kan qabu kan diinota oromoo waliin kan firoomu hundinu diina oromoo ta'uusaatti.Kan Oromoof qabsa'u Oromoo hin saamu hin ajjeesu hin buqaasu . URL	Hate
Dhimma #SAFARICOM duula qindaawaa gaggeessina . - Oomisha isaanii lagachuu - Oromiyaa keessatti akka hin binnee fi hin gurguranne ugguruu - Duula Maqballeessii fi saaxilaa #Qoqqooddii sabummaatiin himachuu#BoycottSafaricom #stopdiscrimination #Noexpansioninoromia	Hate
Kumaatama dhabneeMiilyoona horreeDiina afaan qabachiisne #Loltoota #Haqaa URL	Hate
"Akka garbaatti garba jedhamee gurguramaa ture jira bar.2ffaa.Isaaniif jecha miti.sadaqaa miti . Ollaan keenya nagaa argachuu baannaan nutis nagaa hin argannu.""Jawar Mohammed"	Normal
@USER Baga gamadeen siinjedha! Garuu afuuftuu jara HABESHAA taatee hafuu keetifi sitti hatolu.	Abuse
Adaamaa Adooleessa 30 2014(AWC)-Waajjirri Eegumsa Fayyaa Aanaa Adaamaa gamaggama raawwii hojii bara 2014 tiin Buufataalee Fayyaa Keellaa Fayyaa fi hojjattoota raawwii olaanaa galmeessisaniif badhaasaa fi waraqaan ragaa kenne . URL	Normal
3ffaa: Qabiyyeen ibsa kanaa rakkinni keessoo isaa jiru hagam tortoraa akka tahe nu agarsiisa.Via Mathias Gudina	Abuse
Warri Safari kun baayyee nama ajaa’ibu ani nama dinagdeeti dhimma kana salphaati ilaaluun gatii nu kafalchiisa.Dhaabbanni Telecom hanga guddaa harka namoota warra Kaabaa seenee ilmaan Oromoo achii dhiibaa fi dhaabbilee Oromooti balbala cufatanii Oromiyaa keessatti hojjechuun	Hate
"jeechii #Jawar ""warii biyaa buulchaanii (OPDO/PP) Obbolowan kengaa"" Obboliiyuumaanii addaa? waraa ABO hiidhaatamaniifii abbaa Gadaafii diinaa jeechuudhaa? URL URL"	Hate
Irraa caaltuu Du'a'ii Ergamaa Rabbii Sallaallaahu Aleyhi Wassallam '' Yaa muqallibal quluub sabbit qalbii Alaa diinika.[Yaa Kan qalbii gaggaragalchuQalbii tiyya diini Kee irratti Gadi Dhaabi . URL	Normal
Fulli keeyuu abdii dubbata jajjabee Oromoo #OromoVoice URL	Normal
ODUU AMEE Abaan Gadaa Waranaa Bilisumaa Oromo fi Bilxiginati Ajajaa Daba . URL via @USER	Normal
"Waan baay'ee nama qaanfachiisu keessaa tokko Faddaaltonni @USER agent godhee hojjettoota qacaraiisaa jiraaniif hedduminaan ijoollee ""Oromoodha"" . Garuu Oromoon akka mana sana galu hin fedhan . Oromootuu oromoof diina kan jennu kanaafi."	Hate
Namnni shani namaa tokkoo biraa dhaqanii kakatani oduu dhara osoo sitti himanii dhugaa ittii fakkata namaa hangana baay'atu dhiisi kanafuu himamuu qabaa kan jedhuuf kanaaf maatiti jechuu kiyyaa.	Normal
1 Boycott #Safaricom Across Oromia Dhimma #SAFARICOM duula qindaawaa gaggeessina . - Oomisha isaanii lagachuu - Oromiyaa keessatti akka hin binnee fi hin gurguranne ugguruu - Duula Maqballeessii fi saaxilaa #Qoqqooddii sabummaatiin himachuu	Hate
@USER Dhaloota ofta'e kanatu walta'ee abbaa waan ofii ta'a!	Normal
@USER Maali kuni galtuu diina oromoo leellisu saree akkanaa rabbiin lafarraa siyaa balleessu tultullaa	Abuse
Roga hundaan akka sabaatti roorroo daangaa darbe jala jirra . OPDOn sanyii duguuggaa saba Oromoo irratti bantee jirti . Waraanaan ajeefamuu fi qe'ee ifii irraa buqqa'uu beelaan dhumatuu fi hidhaan gidirfamuun jabaatee itti fufeera . Ummatni keenya ofirra rafuu hin qabdan . Ka'aa!	Hate
"Watch ""mooraa waraana gadhiisuun namoonni 23 meshaa wajjin Wbotti Harka kannatan|Moha Media"" on YouTube URL"	Normal
Bu'aan Qabsoo Dhaloota qubee #Faannoof hidhannoo #Qeerrof hidhaa #Oroomoof beela taate . URL	Hate
Murni maafi’aa PP waraana isaa ilmaan Oromootti bobbaasee ajjeesisuu itti fufuun godina Lixa Harargee ona Odaa Bultum keessatti dargaggeessa Oromoo tokko ajjeesan Qeerroo Bilisummaa Oromoo URL	Hate
Gocha hammeenyaa #Oromia keessatti raawwatame kana hunda booda PPn bulchuu itti fufuu salphaatti fudhachuu hin dandeenyu . #Ethiopia akka jiraattuuf har'a booda hin duunu . #Oromo #OromoVoice #OromoLiberationArmy	Hate
Kutaalee Oromiyaa garaagaraatti daandiiwwan suphaa dhabuun manca’uu fi hojiin daandiiwwan fooyyessuu hojjatamuu dhabuun rakkoo hamaa keessa jiraachuu uummanni komata . URL	Normal
Wanti garaa keenya baay'ee nu gubaa jiru gantuun akka Abii Ahimad dhiiga Oromootiin aangootti ol bahee halkaniif guyyaa nu fixaa jira . Waldhabdee fi wal qoqqooduun jiraatus sabni #Oromo hundinuu bineensa kana aangoorraa kaasuuf walii galle jira . #Oromia #OromoLiberationArmy	Abuse
Dheebuu misoomaa ummanni qabu deebisuuf xiyyeeffannoon hojjetamaa jira Daandiin Asfaaltii Alii_Agaarfaa_Arsii Gobeessaa 55 Km dheeratuu fi riqichi laga Waabee 180m dheeratu kan qarshii Bil 3 oliin hojjetamaa jiru hojiin isaa ariifataa jira . URL	Normal
@USER Ummata beella'ee dhumaa jiruuf gargaarsa osoo goote sif hin fayyuu? Sammuu ittin yaaddu yoo gurgurteetta ta'e osoo of ajjeestee sif wayya salphoo qaani hin beektu ati namni hanga kee sammuu xiqqoo qabu aduunyaa kanarra hinjiru ati qotiyyoo marga dheedu dha hanga isaayyu hin	Abuse
Gufuu qabsoo bilisummaa oromoottii bayyaacha jiruuf falli tokkichi ummanni oromoo hundi hojii manaa keenya sirnaan dulaguu qabana keessumaa dhaabbileen sayaasa hundii URL	Normal
@USER Shimallis Abdisaan #diina uummata#Booranaa#Gujii#Baalee ti.	Abuse
Dhugaa dubachuuf saba kiyyaa taatef ani irraa hin qabuu hin debbistan tanaan gaafii kenyaaf deebii kenna.	Normal
Eessaa Kaane ? eessa Jirra ? eessattti deemaa Jirra ? Kana warra kaayyoosaaniif garba taa'anii hojjechaa Jiran qofatu Beeka.fagoo dhaa Kaane fagaannees deemneerra . Qoraan baayyee fixaa jiraatus bilchaataa Jira.sabicha Ni moosifna ni injifachiifnas . Injifannoon Kan Saba oromooti URL	Normal
Miidiyaa OBN Afaan Oromoo Qeerroo wagoota dheeraafMana hidhaati dararaa turaan Har'aa shanee booji'iin jechuunUmmaata sobaa jiru!Ilma namaa miti RABBIIN hin sodaatuAti yaa abbaa shiraa URL	Abuse
#wbo_ola Booji'amtoota PP isaan haaraa Inni hojjetu hojiimatti jira.gafaa gadii baatu miidiyaa boqolot pp waan heddu soba olte garu dhugan jiru kunot.ololaa qileessaarraa waan hin qabnef maale waan hedduu argtu ture kanaf hanguma tokko jechumaf Keenyuma Tokko URL	Hate
Injifannoo WBO Lixaa Shaggar fi Kaaba shaggaritti diina watwaachisaa jira.IUOFOromiyaan Biyya!hrw @USER #OromoVoice #StopHRAbusesAgainstOromo	Hate
UNCHR jalatti dahachuun ji'aatti shilingii 30 kan Somalee argachuu qofa ossoo hin tahiin carraan gara biyya alaa itti deeman bal'aa ture.san qofaa mitti mootummaan somali qophii lolaa irra waan jiruuf Somali keessa taa'uun siyaasaa oromoo gaggeessuun rakkoo ture.	Normal
Uummatni Guraagee gaaffii naannoo ta’uu karaa seeraa gaafate waan dhabeef lagannaa gabaa eegaluun dhagaa’ame Qeerroo Bilisummaa Oromoo URL	Normal
Jaal Booreechaa fi Jaal Kee Beekii waliin halkan miidhaagduu qabaadhaa Jaallan koo qaqqaalii nagaan waaqaaf lafaa isin waliin haa jiraatuu Ayyaanni bilisummaa finfinnee Oromiyaatti wal nu haa garsiisu Oromiyaan biyya URL	Normal
Waraana bilisummaa Oromoof Uummata oromoo giddu jiru lafati kana fakkaata . Uummati oromoo WBOn qophaati dugddaa ofii gatee wal nagadachaa jira malee diini akkasiti isa laaltu viva #WBO_OlA URL	Hate
Baran gowwonfaamuu irraa dhalooni ciimsee of irraa falmaachuu qabaa Kan sabaa tokko qofaf yoo ta'ee biyyaa isaanit haa galfaatanii biyyii abbaa qabdii URL	Hate
Godina Harargee Lixaa aan a Gumbii bordoddee iddoo saamaa jedhamtutti gootichi waraana bilisummaa Oromoo WBOn zoonii bahaa Cibraan Elemoo Qilxuu humna shoorkeessaa diinaa Shan ajjeese Torba Madoon adabe URL	Hate
Dur Oromoon nagaa qaba . Warri Oromoo nagaa dhoowwe warra ollaa isaati . Kun dhugaa firris alagaanis beeku.	Hate
#TheWayToFinfinneeOperation is not with out sacrifices and gains This is taken off by #OLF_OLA in Gumii Bordoddee West Harargee!Hararge lixaa Gumii bordoddeetti diina dhukkeetti makee meshaa heedduu booji'eera @USER URL	Hate
If I do not marvel at this What shall I marvel at? Congratulations for my people . @USER Yoo ani kana hin ajaa'ibsiifanne Maaltu naan haa dinquree? Congratulations . URL	Normal
Injifannoon Iluu Abbaa Booraa diina heedduu fi Meeshaa heedduu booji'eera URL	Hate
Dubartootni teenya dorgomtu akka taatu fulduraas ta'anii siyaasanis ta'e geggessuma kessattis cimoo akka ta'an addaa durumadhan isaani carraa kennina.	Normal
@USER Baay'ee itti Gammaneera Baga Gammadan	Normal
Abbaa Biyyaa #oromo #liberation #ARMY URL	Normal
Daddabaa karaa gamaa Dabaa karaa gamanaa Ani waa dabne karaa Karaa galaatu kanaa !!! URL	Normal
Hirreen dhugaa mo'ataadha.Samiirrattis dacheerrattis dhugaan in mo'ata.Leencichi hirree dhugaati.Yoomiyyuu in mo'ata.Ilmi namaa hirree dhugaa haa arguuf ta'ee raawwate.Kana booda Jawwichi magaala Shangooriirratti deebi'ee hangoo hin godhatu kufeera naan jedhe.	Normal
#WBO_OLA Jajjabee waraana bilisummaa oromoo iluu Abbaa booraa biyyaa Caalii Shone biyya fatansaa Ailuu gadhee pp akka looniti walitti hidhee Adeemsisa jira uummata keessa . URL	Hate
Allahumma Salli wa Sallim alaa Nabiyyinaa Muhammad Ameen.	Normal
@USER Baga nurraa darbamte ati diina ummata Oromoo ta'uu kee hin dagatiin! Seenaan siin ceepha'aa jiraatta.	Abuse
Kooratti rarraati UDDELLOO|n Kooratti rarraatii Buusi Farda koo irraa waan DABOO waan daba-dabaa ti . - Anduualem Gosaa	Normal
biyaa ethiopia kana kesatii jirenyii hulfatee galii gadii buwaa kaan argataan jirachuu dadhabuu sababiin gudaan hogantota baka baka jiraan fayidaa matasaan gofaaf midhamuu sabaa kaan dagataan taee mulat!! casaan jiruu odduu qofaan waan afufi kaan hatuus kaan miesuus isanumaa!! - ?	Hate
#Oduu Cabsaa !!Guutins hidha haaromsa guddicha Itoophiyaa marsaa 3ffaan injifannoodhaan xumurameera.Baga gammaddan Baga waliin gammadne !! URL	Normal
Qabsoon karra nagas hata.uu lolaan ummani oromo kan barbadu dimokrasi bilisa ta.e mirgi namumma seera qabesa kan ta.e barbada Qabeenyi ummata oromo motumma abba hirre sanyidhan Amara URL gutuma oromiyaa samsisee!Ummata oromotin ha damaqnuu qabsooti ha bobanu?	Hate
Sure jilbaran citee abbaatu woraanata diina qe'ee ketiti sitti dhufee isaas abbamatu ofirra qolata.	Hate
Waaqayyoo yoomiyyuu dhiifama siif hin godhin URL	Abuse
Jawwe mangisti hin qabu histi.tokkicha akka kuma baga si deyse harmee te.heddun si jaalanna.@@@@@@ URL	Normal
Woyyaanee woraana kessatti woggootan dabran kessatti lubbu namoota kumaataman lakkawaman ittii dhabanii lolli bu'a isaani akka hin qabnee nu caala isaantu beekaa lola dhiyoo tanaa dirqamaa ittii ta'etti male shakkii male lola akka hin barbaadne ni beekaa.	Normal
Oromoon inuma walaboomti jaalattani jibbitanii inuma bilisoomti yaa waaqa Carraa qabsaa.ota kaayyomsi!!! URL	Normal
Akkanatti kashaakkashe Aabbee Waraanichi!Sichi waraanni WBOtti Deemu carraa lama qaba!1 hidhannoo ofii guutuun WBOtti harka kennachuu2ffaa Soora Allaattii ta'uu! URL	Hate
waraana bilisummaa oromoo WBO dha Abdii dha gaachana firaaf hamilee dha diinaaf yaaddoo dha.danqaa hunda humna rabbiin mo'annee as geenyeerra.ammammoo bakka danqaan kamiyyuu nu danquuf humna hin qabnerra jirra.sabicha inuma moosifna inuma injifachiifna.Injifannoo saba oromoof.! URL	Hate
Cuunfaa Injifan noo W3O har'aatiin IluuAbbaa Booraa Gidaamii Horroo fi bakkoota heedduuttii diina dhukkeetti makeera . Meeshaa heedduu fi waraana booji'eera . Oromiyaan Biyya URL	Hate
Oromoon qabsoo Ethiopia diiguudha hin eegale ganaa yoo eegale malee!sababiin isaatis oromoon Ethiopia diiguu osoo dhugumaan barbaade amma osoo hin taane waggaa 10 dura diiga ture!qabsoon amma kunis Ethiopia diiganii oromiyaa walabaa ijaaruu caalaa aangoo siyaasatiifi hundinuu!	Normal
Garbichi bilisoomus garbummaa isaa durii malee birmadummaan isaa ammaa itti hin mul'atu.Kanaaf birmaduun diina isaati.	Hate
Oromoo akka bineensaatti ajjeesaa biyyaa ariyaa hiraarsaa mootummaa keeti jedhanii gowwoomsuun hin hojjatu . Oromoo dammaqi . Ilmaan kee garaashii hidhattee dhagaa boraafattee siif duutu WBO faana dhaabbadhu . Hidhadhuu biyya abbaa keetii bilisoomsi . #OromoVoice #OromoIsStarving#	Hate
#Wbo_ola Gooticha waraana bilisummaa oromoo Cibraa Elemo qilxuu diina moora itti seenee rifaasise URL	Hate
Bitaan duulaniis Yoo tahees mirgaanGuyyaan bubbuluus Ni bahaa dhugaan.Dharaan bukkeessanis Oduu sobaatin ummata.Kan soba fageeysuus Ni qabna hayyootaa.Callisa sodaa sahaaAbbaan garaa hattuuniSodaa hin qabnuu Nii buqqifna hiddaani . .by.TokkummaaGalatooma!	Abuse
Arraas ta'ee boruus namni oromoo tahee oromoof hin dhaabbane diina ummata oromooti . namni oromoo taate duuba Saba keetiif hadooduu qabda.cinaa dhaabachuu qabda.	Hate
Warra bareedina dinqisiifatu qofaaf Akkam jirtu ummata qashtii? URL	Normal
Buburraaqee sirbee Babbaroode gootnii Irraa hiikaa jiraa Dishqaa kilaashiinii Wawaychisaa kooAbbaa diinaaf summii Kakawweessa ta'ii Diinarraa gumgumiii Lafa nagaa oolaa jaallan koo kutaa mararra jirtan Oromiyaan biyya URL	Hate
Mataa dhiraa jabadhuu biyyittiin Aabbaa malee Aberee hin qabduu Abbaa biyyaa numaadhaa URL	Normal
@USER Mafia Kenya ummannii belaan dhuma jira nannoo oromiyaa kesattii miliyoon 100 nannoo Amharattii keniituu yaboo ummata kettiif maa midhan ittii bineef please angoon wan dhufe darbuu senaan garuu ol siif ta'aa polotika ittii debitanii ummataf dirmadhaa	Abuse
"Guyyaa har'aa 7/12/2014 tapha 1ffaa U-15 gaggeeffameen Psg 2:0 Forever waliin taphachuudhaan Psg'n injifater jira . Tapha 2ffaa U-15 gaggeeffameen""Tokkummmaan"" Forfeen ""Barii"" moo'atee jira . URL"	Normal
Abboottii Gadaa Karrayyuulle hogansuma Ilmaan Abbaa Gadaa ofiin jedhuun dhabne . kuni seenaaf kaahameera . URL	Hate
@USER Dhugaa dha obsaan hojjannaan ni moona	Normal
Waraana Oromiyaa keessaa eega xumurree booda Tigraay keessatti nagaa buusna jechuun siyaasa Itoophiyaa eessayyuu hin geessisu.Pr.#Merera_Gudina !! URL	Hate
Qawwee qofatuu mataa ol nuQabachiisaaYeroo amma kana keessaatti kanImpaayeera Itoophiyaa raasee ibiddaittii qabsiisaa jiruu waraanabilisummaa oromoo W B 0 qofaaakka ta'ee namnii kamuu argaajirraa.jajjabeen fuul-duratti W BO'n haa Waruu #OromoLiberationArmy #oromovoice URL	Hate
#Iluu_Abbaa_Boor Magaala Baaddeellee yeroo amma kana jajjabeen diinaa hurgufaa jira	Hate
@USER Abbichu abbaa nagaa Abbaa hojii	Normal
Hangam yoo jabateeyyuu hangam yoo tureeyyuu jajjabee Abdii sabaa waaliin fuul-durri keenyaa ifaa'dha WBO'n haa Lallisuu injfaannoon ummataa oromootiif.OROMIYAAN BIYYAA.!!Qarree wbo support Network @USER #OromoVoice #StopHRAbusesAgainstOromo URL	Normal
biyyaa abbaa kee irraatti ergamtuu tatee diinnaf hin ergamiin harkaa kee dhiigaa ummataa irraa dhalaateen hin xureesiin biyyaa kee hin gurguurrin seenaan sii gaafataa galmee xuraaya irraatti hin galmayyin.!!#aniswbodha#kophee1_wbo1fQarree wbo support Network URL	Normal
Dr . Tadesse Kenea Amentae baga gammadde . Dhugaa fi haqa seenaa fi xiiqii barruun dhalootaaf ol kaa’uun qabsoo guddoodha . Galatoomi Anaafi Nuhi nuuf kennuu keetiif . Congratulations Dr Tadesse for publishing a book and giving it back to this generation Anaafi Nuhi . Thank you . URL	Normal
Waaqayyoon laphee salphaa fi hafuura qulqulluudhaan haa jaallannu waan hundumaa caalaa kan barbaadudha . (Saan Firaansiiskoo de Asis) . URL	Normal
Nama dhugaafi wanta dhugaa namni jibbu sobduu sobee hojii sobaan sobaa jiraatudha . Namni dhugaa dhugaa beeku dhugaaf nama dhugaa raawwatee hinjibbu.	Abuse
Gootichii Waraana Bilisummaa Oromoo Zoonii Kibba Bahaa tarkaanfii laalessaa Waraana weerartuu PP irratti fudhateen injifannoo cululqaa galmeessee jira Qeerroo Bilisummaa Oromoo URL	Hate
Namaa tokkoon naa arbsa naf jedha wol lola hin jenne ani arraba taatu anuu abbaa fedhe ni arabsa.	Normal
@USER Ana Kan naajahibuMamakis yemmuu mamakan akkanaa jedhuu.Bakka Loon hin Oolle falii ykn dhoqqee barbadu akkuma jedhamu.Dhaabni Safarico jedhamu kuni Wan fixaa hin bane waliin dhamuhu .	Normal
Kalele kophaama lola turre hardha nuuf yaadanitti moo fakkeessuuf?	Normal
Kan nagaa barbaadu humna horata . Oromoonis nageenya yoo barbaadde WBO jabeessi . Kutaa hundatti ganda hundatti miliyoonaan ijaari . Saba hangafa gaanfa Afrika ta'ee Saba bicuun bitamuu caalaa bilisoomuuf diina kadhachuutu Oromoorraa qaaniidha . IUOF! #OromoVoice #OromoIsStarving	Hate
"Watch ""ODUU Hatattama WBO'n waraana Abiy Konkolaataa irratti daaraa godhe jira"" on YouTube URL"	Hate
Sirba Artisti #Kabbitoo/Abbaa Boottii kana sirriitti Video ilaala nis dhageefadha . Waatu irraa sigalaa . Yaa saba koo oromoo . URL	Normal
@USER ofiif beekii dursaa hara'a waraana atii faarsitee boruu Oromiyaatti dhiiga ilmaan oromoo nii dhangalaasaa!!	Abuse
@USER Diin oromoo wogga 150 duras boodas gowwaa oromoo kaa akka keeti kana ta'uu hubadhuu . Samuu dubbaati hafituu tana batte dhima saba oromoo milliona 40/50 dubbachuun keetu qanyiidhaa kosi . Bakka wogga 150 dhabatte haga odeesitu wan wogga 150 booda arganee mafi dubbannee beelada nama	Abuse
@USER Dubartoota as keessaa jirtu kana irraa of eega . Gafaan jedhu hundumaan miti . Sababa suuraa aguggatte fi tweet ishee gootee qofa ati qabsoo dhugaa geggesita jedhu . Waan ati jette hundaa godhes kan yaada kee isaa ati irraatti mari'acha jirtu diinaf displaygodhu?	Hate
Waraana kaffaltii tokko malee lubbuu tokkotti qabu siif kenne wareegama jiru kana afaan guuttadhu kooti kiyya keenya jedhii jabeeffadhu!WBOn haa waaru! URL	Normal
Oromoon hundi qabaachuu isaatti yoo gammadu sabni biroo immoo oroomoo ta'uu isaatti ni hinaafu baga keenya taate tokkicha qixxee miliyoonaa Oromoon siin boonaa Jawwee koo!! URL	Normal
Gootichi Waraana Bilisummaa Oromoo zoonii kibbaa godina Gujii bahaa keessatti diina adabuu itti fufe.ONM-ABO Hagayya 14 2022 Irree fi gaachanni uummata Oromoo WBOn zoonii kibbaa konyaa Gujii bahaa keessa socho’u Cibraan Odaa Adoolaa aanaa Gooroo Doolaa URL	Hate
Juuntaan garee fi gooxiidhaan gurmuu hannaa tolfatee Oromiyaa nagaa dhoowee ajjeechaa saamichaan fi gudeeddii baballisee diinagdee danqee jiruu ummata hammeessuun diinaa guddaa ummata tahee deebi'ee tokkummaa Oromootiif Abukaattoo ta'u barbaadaa jechuun qoosaa jira . Taye Dandea URL	Hate
@USER Dhiisi dhugaa sirraa fokkisaam waggaa digdami torba guutuu ergamaa baatee amma atis afaan guutee akkas naan jettaa?	Abuse
Huji maleeyyiin ganda diinaa deemte firffaarii funaanaa baate @USER duuluun milkaayuu dhabinaan gosa isaa abaarutti kaate immoo eenuyyu caala qabsaayaa uf gooti . OROMOO gandaan adda baafte arrabsuun gabrummaa dheeresita malee bilisummaa hin kaleessitu . URL	Abuse
@USER Abichuu Abbaa malaa Ammallee irreen kee haa jabaatu jabaa koo URL	Normal
@USER Ati nama gochaatti Rabbiin umrii dheeraa fayyaa waliin siif haa kennu! Abbaa Malaa.	Normal
WBOn 'weerartoonninii' fi 'Ayyaan-Laallattooni' akka salphaatti laalan hayyoota akkanaatiin ijaarame . Mee bakkuma jirtanitti ergaa gooticha kanaa caqasaa . Ergaan gootichi kun 'hayyoota' Oromootii fi 'Paartilee' Oromootii dabare kun gorsaa fi akeekkachiisa cimaa ofkeessaa qaba . URL	Hate
@USER Budaan takka sitti hin gittu jabduu teenna dhugaa rabbii hojii cimaatti jirta	Normal
Abbaa qabeenya biyya kenya kan ta'aan gafa isaani boqotan comment irrati bareesse turre abbaa kenya rabbiin jannata haa qananisu maatii isaanitti obsaa haa kennu jedhe hin baressine worri dubbii jijirani canbuf deemuu isaanumati debi'ee.	Normal
Abbaa biyyatifi loowwan isa walloo koo!Oromoon walloo lafa diinaaf kennu hin qabu lafa awwaalchaa malee!jechaanis gochaanis kunooti!Tikfatoota koo! URL	Hate
