id	tweet	label
train_swahili_12693	sisi nasi tuko na shida na uhuru na wakikuyu  hatuna fake wokeness hehe	Hate
train_swahili_12694	 hunyanganywa sio shit lakini majembe la kutombwa pussy matako  na hila tatu ya maisha	Abuse
train_swahili_12695	      je ni mchezo gani unaopendwa zaidi wa chappelle show    je wayne brady atalazimika kumsonga bitch   	Normal
train_swahili_12696	iebc offici result  iko tayari  kiambaa byelect  njuguna ka wanjiku  uda        kariri njama  jubile          poll station report	Normal
train_swahili_12697	lmfao  nimeona shajara yangu nikilalamika juu yako wewe kuwa kitoto    tbt nimekufa 	Normal
train_swahili_12698	utafungwa punda wewe uliza muislamu Nyakundi	Hate
train_swahili_12699	inafurahisha kuona mickey akicheza uturuki katika straw kwa njia ya kufikiria sana ikiwa mara kwa mara ni kali	Normal
train_swahili_12700	je ni aina gani ya watu weusi huchukua watoto wao wakipanda ghetto kuonyesha vijana waliowekwa vibaya na wahasiriwa  amp ndugu waliolaaniwa na kusema	Abuse
train_swahili_12701	unaonekana mzuri leo   kweli  helll hapana swerve jembe la kutombwa pussy	Abuse
train_swahili_12702	vipuli vya bubu ambavyo hufikiria buddha anasema namaste	Hate
train_swahili_12703	i hate kikuyus wao huwa wachoyo	Hate
train_swahili_12704	jamani nadhani ngozi yako nyekundu imepoteza 	Normal
train_swahili_12705	uuuuwi wewe  mmeru utakua na shida ikiwa utaendelea kujifanya kama mbwa	Hate
train_swahili_12706	mnunuzi kuwa mwangalifu sana	Normal
train_swahili_12707	msichana mwenye elimu ana uwezekano mkubwa wa kukua akiwa na afya na akatambua malengo yake katika maisha atakuwa na u	Normal
train_swahili_12708	  friendlyasshle sitoi kutomba kile yule wangu wa zamani anafanya  bitch sio shida yangu tena	Abuse
train_swahili_12709	kila kitu ni cha kutisha	Normal
train_swahili_12710	tunafanya  election but line bado haiendi buana 	Normal
train_swahili_12711	kupitia kambi hii naamini tutapata viongozi mahiri na sisi tutaendelea kuwaunga mkono katika kutimiza	Normal
train_swahili_12712	 wewe bado mbaya basi jembe la kutombwa pussy na bado unaonekana kama muffie mbali arthur            	Abuse
train_swahili_12713	ilikuwa pia usawa sahihi wa vita na upendo	Normal
train_swahili_12714	  naam ninacheza ndege mzuri sasa na sijui ni kwanini	Normal
train_swahili_12715	wajaluo wameonewa sana  kuliko wakenya wengine 	Hate
train_swahili_12716	pamoja sana gasto endelea kufurahia huduma za airtelj	Normal
train_swahili_12717	kikuyus tribal mtakufa tu	Hate
train_swahili_12718	mbwa wangu ni bae namba  na njia juu ya majembe matako  haya         	Abuse
train_swahili_12719	Heri mluyha wa ugali kuliko uchawi wa wakisii	Hate
train_swahili_12720	you cannot just leave coz of that kenya ni yetu sisi wote sisi kikuyus wa kiambu tunasema tuko pamoja na luhyas luos and all kenyans	Normal
train_swahili_12721	  picha hizi zote zinachapisha nyuso karibu na kufuata moto	Normal
train_swahili_12722	jeshi la magereza limeendelea na program za urekebishaji wafungwa kupitia viwanda vidogo vidogo kuwapatia stadi za kazi	Normal
train_swahili_12723	  wcw inakwenda kwa wanawake wote pamoja na shit yao pamoja kwa sababu hizi kidogo nzuri hupata mkopo mwingi kwa kuwa majembe	Hate
train_swahili_12724	najua wakisii hushangaa  vipi watu huongea kwenye redio	Hate
train_swahili_12725	 wanao sound hao masai balaa	Hate
train_swahili_12726	ubora mzuri sana	Normal
train_swahili_12727	luhyas are machines humuulizi kama amelala unamuuliza umezima	Hate
train_swahili_12728	wakenya wanataka na wanastahiki uchaguzi bora sio bora uchaguzi noreformsnoelections	Hate
train_swahili_12729	baadhi yenu nyinyi ni dumbbbb mafala 	Hate
train_swahili_12730	sio juu ya kucheza michezo hii na huyu mtombaji	Abuse
train_swahili_12731	habari ahsante kwa kuwasiliana nasi pole sana kwa tatizo na ahsante kwa ushauri wako mzuri naomba nikutoe hofu tu tutaufanyia kazi katika kuboresha huduma na bila shaka utaendelea kupata huduma zetu zilizo bora karibu nikuhudumie ahsantes	Normal
train_swahili_12732	watachoka tu hawa waarabu	Hate
train_swahili_12733	kikuyus always are very  short tempered like children	Hate
train_swahili_12734	fuck pussy yake       fuck kinywa chake       fuck punda wake             kusababisha yeye mbaya	Abuse
train_swahili_12735	ninachukia kwenda kwenye sherehe ambapo kununa sana kunenda na kutenda kama wanapiga kelele kwa sababu wako kwenye sherehe kama damn nessie im hapa pia	Normal
train_swahili_12736	  nataka mjinga mwendawazimu wawe waaminifu af   	Hate
train_swahili_12737	usichukue wit kuvunja mpenda kumaes	Abuse
train_swahili_12738	matokeo yake ni filamu ambayo haionekani kuwa sawa	Normal
train_swahili_12739	 ya kesho itakuwa ni poa	Normal
train_swahili_12740	 nigger wewe ni mkubwa kuliko mimi je wewe hata  rapersec	Normal
train_swahili_12741	kuzungumza shit kama jembe la kutombwa pussy juu ya huh kama mtu ima murk wewe wen nakuona	Hate
train_swahili_12742	ninapigania kile ninachokipenda lakini unafanya kitu kidogo ambacho sifikirii chochote	Normal
train_swahili_12743	miguu ya yo inanukia kama pigo langu       whut kama maua           mungu wangu	Normal
train_swahili_12744	mwanamume nilidhani kuwa ndama alikuwa bitch wa zamani wakati ulipoenda kwanza kwenye malisho nilikuwa nigga ambaye angevuta na yeye	Normal
train_swahili_12745	helga alikuwa mjinga  na kwa sababu gani heyarnold	Abuse
train_swahili_12746	mambo ya kumaliza kesi za ukatili kifamilia zinakwamisha nyuma jitihada za kupinga vitendo vya ukatili dhidi ya wanawake wat	Normal
train_swahili_12747	 iamtroyal   naw anapaswa kuacha kitanda hicho kusini mwa dallas na mbwa wengine wasio na makazi	Abuse
train_swahili_12748	  hatutaki kuumwa kidogo tunataka bitches kubwa za boti	Normal
train_swahili_12749	maharagwe ya lmaoo rt kijinga huyu ni mjinga sana smh 	Abuse
train_swahili_12750	tumemaliza kupiga kura 	Normal
train_swahili_12751	  bike bandia msichana mzuri	Normal
train_swahili_12752	amejikuta ameropoka mambo ya chumbaniukiongelea uovu gizani basi mchana kweupeeeeeeeeeeeee	Normal
train_swahili_12753	ningependa wewe uniite bitch kuliko bwana meneja wangu	Normal
train_swahili_12754	 je huyo ni mmalbino wa albino 	Hate
train_swahili_12755	ndio inawezekana kufungua akaunti inabidi uwe na miaka  na kuendelea kitambulisho kinachotambulika kisheriacha kura au leseni ya udereva au pasi ya kusafiria au kitambulisho cha kazi au cha taifa na gharama zake ni shs  akaunti	Normal
train_swahili_12756	hawa watu wenye wanatuita sisi wakale ugly dirty and bitter mbona mnajisumbua sana	Hate
train_swahili_12757	kwa kweli ninaweza kushikilia kongamano la simu nyumbani kwangu na huduma hii ya punda wa takataka	Normal
train_swahili_12758	huwezi kurudi nyuma na kubadilisha mwanzo lakini unaweza kuanza hapo ulipo na kubadilisha mwisho	Normal
train_swahili_12759	punda wa kisiasa huumwa	Hate
train_swahili_12760	wengine wanasema wako nasa sisi kama wakisii tumeamua ni jubilee tenaama namna gani my friens	Hate
train_swahili_12761	hatukupenda walivyotukaribisha	Normal
train_swahili_12762	wewe muislamu Nyakundi utamalizwa na serekali	Hate
train_swahili_12763	ima mnafiki nitasema sijambo na majembe la kutombwa pussy matako  kisha siku  baadaye acha jembe la kutombwa pussy licheze na dick wangu kwenye gari la mcdonald penda kaanga zao	Abuse
train_swahili_12764	muwe mnafunga milango ya store haya house girl kapita na bia ya baba  furahini day	Normal
train_swahili_12765	  obama daima nitafanya kile kinachohitajika kuwalinda watu wa amerika na kutetea dhidi ya vitisho vinavyoibuka kwa ho    yetu	Normal
train_swahili_12766	 nilikuwa fag nyuma wakati huo	Normal
train_swahili_12767	 charlie sheen ni wa kweli sana  heshima kubwa ya kumsihi charlie sheen	Abuse
train_swahili_12768	habari mdau tunakushukuru kwa maoni adhimujk	Normal
train_swahili_12769	si ile wiki ya mshahara imeanza sasa wale walioniahid mwisho wa mwezi sasa mnunulie mtoto wako tablet kutoka kwetu bei	Normal
train_swahili_12770	Ingawa ni sifa nzuri sana	Normal
train_swahili_12771	thachuki shit haimaanishi chochote bitch im kujisikia mwenyewe 	Abuse
train_swahili_12772	amani na utulivu iwe kwa afrika nzima	Normal
train_swahili_12773	kwa miaka zaidi ya kumi sasa nimekuwa mtu wa kulala kitandani usiku na mchana lakini pamoja na yote haya hakuna hata siku moja ambayo niliwahi kujisikia mpweke na sababu kuu ni kwamba nimezungukwa na familia na rafiki wanaonionyesha upendo wa dhati	Normal
train_swahili_12774	badala ya kuwa na wasiwasi nani dat fucking	Abuse
train_swahili_12775	  nilichukua tu uchochezi wa umeme kwenye pussy yangu eeek rudi kwenye  kwa dakika  	Abuse
train_swahili_12776	         pete ya msingi ya ulimi kunyonya dick na na vazi la kimsingi kichocheo cha jembe     tayari kwa kazi http   	Abuse
train_swahili_12777	bitch huyu wa kudungwa pussy akimwongoza na kuendesha gari     kwa ajili yangu	Abuse
train_swahili_12778	   tumemuandikia barua rais achukue hatua asije baadaye akatulaumu wapo wadau wengi napozungumza maridhiano simaanishi	Normal
train_swahili_12779	hapo kwenye suala la view ata km isipo angalia mpk mwisho pili kuna ile are you a human its robot hawez fanya kitu pale	Normal
train_swahili_12780	inafanya kazi nzuri	Normal
train_swahili_12781	pia bamba ya clam ya bure 	Normal
train_swahili_12782	mbona ipo wazi tu policcm labda cha kurekebisha kidogo hapo ilitakiwa iwe nusu kwa nusu hiyo sa	Normal
train_swahili_12783	Sikufikiri kwamba maagizo yaliyotolewa yalinisaidia	Normal
train_swahili_12784	there s a game iebc  uhuny wanacheza rao rao  uhuny wanacheza ruto na iebc	Normal
train_swahili_12785	  ninachukia watoto ambao wanacheka na meno shit hiyo inatisha kama kutomba kushuhudia kama kufunika jembe lako la kinywa	Abuse
train_swahili_12786	 na ni nani alisema sikujipenda mwenyewe ambapo kutomba ulipata shit kutoka kwako kulifanya stfu na kuacha kudhani na bitch kichwa nusu sio mbaya	Abuse
train_swahili_12787	  situmiani majembe la kutombwa pussy matako  bandia ninayogusa ni jlos	Abuse
train_swahili_12788	sitoi kutomba mara tu unapoanza hiyo umekuwa na majembe la kutombwa pussy matako  unachumbiana na kuumwa shit ninafuta yo  	Abuse
train_swahili_12789	Msaada wangu wa tekinolojia ya verizon ulipitia taratibu chache ambazo hakuna yoyote iliyofanya kazi na mwishowe ikanibidi kufanya kazi upya ngumu ya kufuta data zangu zote	Normal
train_swahili_12790	   japo mimi ni moja ya watu wanaotaka machinga wawe monitored ila hii monitoring inafanyika kienyeji enyeji sana labda wat	Normal
train_swahili_12791	niliamuru kuki  za chip za chokoleti  amp bitch huyu mjinga  alinipa fries smh sikuweza hata kurudisha nyuma kwa sababu nilikuwa nimechelewa kazini	Abuse
train_swahili_12792	waarabu walemavu  ndo hawa	Hate
train_swahili_12793	filamu hii na mimi hutumia neno hilo kwa upole ni tusi kwa umma unaokwenda sinema	Normal
train_swahili_12794	bendera yangu ya bluu brite nd ya mtombaji ikinipiga kama bomba za kucheza	Abuse
train_swahili_12795	wakikuyu wenye hawa support urhamaki hujiona woke sana same monkeys different forests	Hate
train_swahili_12796	yo bitch mjinga  nilifurahi na hiyo	Abuse
train_swahili_12797	actually ukiongea na mtu akaleta issue za udini means anataka ukubaliane na kila anachosema	Normal
train_swahili_12798	gum kushuka akiangalia mpenda kuma akitoa maoni juu ya sura za watu	Abuse
train_swahili_12799	ninaelewa kuwa inapaswa kuwa vichekesho cha bei nafuu cha popcorn lakini hiyo haimaanishi kuwa inabidi itukane akili zetu na kuandika maandishi mabaya sana kiasi kwamba inapakana na kukera	Normal
train_swahili_12800	 sioni jinsi ud kupata pussy wakati wewe mwenyewe ni pussy	Abuse
train_swahili_12801	sitarudi nyumbani shit hii imepunguzwa	Normal
train_swahili_12802	subiri bitchiwe rahisi iwe ya msingi kamwe	Normal
train_swahili_12803	habari za wema hapa bongo5 zimekuwa zikipata hits kusomwa zaidi kuliko habari yoyote ya staa yoyote yule unayemjua hapa tanzania	Normal
train_swahili_12804	kwa nini marafiki  wangependa kutomba kitita sawa wakati huo huo ni mbali zaidi yangu	Abuse
train_swahili_12805	da bitch mouf alikuwa ananuka kama sufuria za porta kwenye uwanja wa da mustang      	Abuse
train_swahili_12806	  dick wangu anaitwa taco bell kwa sababu mateke huipenda vinywani mwao lakini huichukia katika punda wao	Abuse
train_swahili_12807	sisi kama wakenya tunasema baba tano fresh noreformsnoelections	Hate
train_swahili_12808	hizi ngoma ni major tbt of moi era  it s been age sijaziskia   kenyadecides	Normal
train_swahili_12809	shikilia tu tunaenda kwa kitanda cha kitanda	Normal
train_swahili_12810	hiyo ndio niggas rt  kuburudika na visivyo sahihi kulinipoa baridi kama barafu 	Abuse
train_swahili_12811	william ruto incited kalenjins to kill kikuyus	Hate
train_swahili_12812	ahsante kwa kuwasiliana nasi pole sana kwa changamoto uliyoipata tunapenda kukufahamisha kuwa wateja wote walipewa mb  kama pole lakini pia tuliweza kuwarudishia vifurushi vyao walivyojiunga na kushindwa kuvitumia kwa siku husika kama	Normal
train_swahili_12813	 sijui mimi si chini ya jembe la kutombwa pussy kwa hivyo sijui wanakusanyika wapi	Abuse
train_swahili_12814	ushapata mwaliko ktk wiki hii ya customer service pale tbl eti amp na	Normal
train_swahili_12815	nimetokea kwenye familia maskini sana na kibaya zaidi ilidharaulika sana tena kwa pande zote mbili yaani upande wa baba	Normal
train_swahili_12816	ikiwa wewe ni mmiliki wa razr lazima uwe na hii	Normal
train_swahili_12817	binamu wakitafuta matumbao natumai rt  bata ni hili 	Normal
train_swahili_12818	akili yako imeoza	Abuse
train_swahili_12819	  royals wanashinda  kc na kufunikwa kwa  kwa yankees kuchukua safu kwenye bronx kuwaroyalkc	Normal
train_swahili_12820	ulisikia wapi cabinet be name befor electionskuchezewa tu akilifacewithopeneyesandhandovermouth	Normal
train_swahili_12821	vichwa ni rahisi kuvitumia na kila mtu anawapenda	Normal
train_swahili_12822	 msoltan  koredeb wachawi waliwachukua jembe la kutombwa pussy	Abuse
train_swahili_12823	duh usiku wa shitty rt  usiku wa jiji ni hello ghetto	Normal
train_swahili_12824	  jembe zinatafuta njia ya jembe  bila kujali  matako  fala sana	Abuse
train_swahili_12825	    odlew nani anavaa kwenye dryer mimi ni tryna kavu nguo zangu    tupa majembe la kutombwa pussy matako  nje	Abuse
train_swahili_12826	uhunye tunakupenda lakini akina itumbe ni hero wa nani hata githeriman afadhali 	Hate
train_swahili_12827	yall kweli unahatarisha maisha yako ukisuka  amp nje ya trafiki kusafiri kupitia kaunti mbili kwa pussy fulani	Abuse
train_swahili_12828	   kaya ya mwanaume kwa desturi zetu ndio ina haki kwa  katika kurithi mirathi na mwanamke unakuwa umekuja tu kuolewa	Normal
train_swahili_12829	 je ni albino ya watoto      meeeesh	Normal
train_swahili_12830	hawa waluhya wawili hukua mafala haha magomago hapakulenews	Hate
train_swahili_12831	wewe is muislamu Nyakundi naona jina yako ktn news	Hate
train_swahili_12832	siwezi kuwakaribisha majembe la kutombwa pussy matako  haya au hizi niggas zilizovunjika	Abuse
train_swahili_12833	ahhh kutomba tuende safu  kwa majembe la kutombwa pussy matako  	Abuse
train_swahili_12834	huu mpira huu sijui huwa anapata furaha kwenye timu ipi huku kule	Normal
train_swahili_12835	ugenini mgeni unatumia kinywaji gani mimi pepsi moja baridi halafu kwanza nipeni chaja wakati huo dagaa zipo jikon	Normal
train_swahili_12836	   waziri asikitishwa amp utendaji wa bodi amp menejimenti ya kwa kutofanya maamuzi kwa wakati amp kusem	Normal
train_swahili_12837	rt  stylezkey je unazungumzaje na majembe matako  juu ya bronem  kwanini unazungumza na majembe matako  ya bronem	Abuse
train_swahili_12838	ikiwa wewe ni wa kiume na majembe matako   hos na  au vitambi ni neno lako chaguomsingi kwa wanawake  lazima uende ondoa mwenyewe tafadhali	Abuse
train_swahili_12839	wajaluo wanapenda fulugu sasa na kulusha mawe ingekuwa niwao jubilee kenya hangekuwa na amani sahii	Hate
train_swahili_12840	usipopiga kura huna haki ya kulalamika kusema hivyo sikumpigia kura mtoto wa kitoto    	Normal
train_swahili_12841	tutumie mitandao yetu effectively wana wamejiongeza safi sana and mungu awaongo	Normal
train_swahili_12842	maonyesho ya mara nyingi huwa ya kuchekesha na mara kwa mara yanagusa wahusika wanapotathmini maisha yao na wapi wanaenda	Normal
train_swahili_12843	r  amp b ni takataka ya kutombwa sasa ikilinganishwa na mapema s	Abuse
train_swahili_12844	which ones ni muislamu Nyakundi tu na wewe	Hate
train_swahili_12845	Hata sielewi anachosema 	Normal
train_swahili_12846	      killswitch nigga jamani        lmfao dej loaf ilipata vipande hivi vyote kujaribu               	Normal
train_swahili_12847	wakamba hamtai ongoza labda sisi wakikuyu na kalenjin tuhame kenya	Hate
train_swahili_12848	hawa wakisii wa embassava wanaeza kuharibia siku if you let them 	Hate
train_swahili_12849	 acha kuogopa kumsonga wakati wa ngono u bitch punda niggas atapenda anasema mvulana anayewapiga wanawake kitandani foh	Abuse
train_swahili_12850	mnakasirika na mimi whi  result badotulienimtapata mshtuko wa moyo  kenyadecides  kenyanelection	Normal
train_swahili_12851	  clevesmith bet harufu yake ya pussy kama chaza kavu	Abuse
train_swahili_12852	  azlanthegoat jembe la kutombwa pussy hili sio mwaminifu 	Abuse
train_swahili_12853	Nilinunua hii ili nitumie na moto wangu wa kuwasha na nikaupenda kabisa	Normal
train_swahili_12854	hii rangi ya iebc walieka kwa kidol mlisema inafaa kutoka after siku ngapi wadai juu weeh	Normal
train_swahili_12855	tunakimbiza tu pande zote za o hapa hatufuatilii majembe la kutombwa pussy matako  hapa	Abuse
