index,text,hate_speech,false_info,violence,harassment,obscenity,illegal,national_security,overall_risk,disagreement
2225,RT @hariadhi: Siapa yg salah? Ahok? Iklannya? Bukan.. yang perlu diprotes adalah orang yg benar2 pake spanduk itu #IklanAhokJahat https://t,0,0,0,0,0,0,0,0,0
2226,Sampe sekarang gue blm ngerti dp rumah 0% itu gmn skemanya. Trs emg ada ya perbankan yg mau ngasih kredit rumah gak pakai dp? #debatfinalpilkadadki,0,0,0,0,0,0,0,0,0
2227,"#debatfinalpilkadadki Bagi Anies gubernur adalah pemimpin, bukan administratur / pelayan masyarkt. Padahal melayani mencerminkan integritas.",0,0,0,0,0,0,0,0,0
2228,"Kalimat Penutup Anies Ambisius, Ahok Minta Maaf, Karakter Tidak Bisa Bohong. #DebatPilkadaDKI #DebatFinalPilkadaDKI",0,0,0,0,0,0,0,0,0
2229,"RT @BelaQuran: Kami tdk akan terprovokasi dgn sentimen dan jualan SARA mu itu, karena kami cinta Indonesia #IklanAhokJahat",0,0,0,0,0,0,0,0,1
2230,Semakin umat di suguhkan #IklanAhokJahat maka akan semakin terlihat siapa yang menebar kebencian terhadap kerukunan antar umat beragama,1,0,0,0,0,0,0,1,1
2231,Hampir semua polling Anies - Sandi yang menang. Semoga hari H nya juga demikian. #AniesSandi,0,0,0,0,0,0,0,0,0
2232,RT @anjisudirman: @fahiraidris Yg iklankan kampanye ahox adalah yg sama sebarin spanduk syariah dan brosur black campaign. #IklanAhokJahat,1,0,0,0,0,0,0,1,1
2233,"Oke Oce akan menjadi brand dimana, semuanya menjadi OKe Oce, bahkan nanti ada kampung Oke Oce #debatfinalpilkadadki",0,0,0,0,0,0,0,0,0
2234,"RT @BelaQuran: Sungguh sgt mengherankan, mengkampanyekan kebhinekaan tp dengan menyebarkan Islamophobia, kebhinekaan yg mana yg dimaksud?",1,0,0,0,0,0,0,1,1
2235,"Debat Final Pilkada DKI Jakarta, Siapa yang Gagap, dan Siapa yang Tepat Menjawab - Adjat Sudradjat",0,0,0,0,0,0,0,0,0
2236,"Jika persoalan pemimpin hanya dikaitkan dengan lisan, maka apa bedanya gubernur dengan anak-anak? #MataNajwaDebatJakarta",0,0,0,0,0,0,0,0,0
2237,Cerita Djarot ini diharapkan membuat para pendukung tetap berdamai. #debatfinalpilkadadki #temanahok #AniesSandi,0,0,0,0,0,0,0,0,0
2238,"Cuman mau bilang sama yang serius banget ngetweet pakai hastag #IklanAhokJahat ""Gitu aja baper"".",0,0,0,0,0,0,0,0,0
2239,Ira Koesno Didekati Anies-Sandi Lalu Marahi Pendukung Paslon Saat Debat Pilkada DKI,0,0,0,0,0,0,0,0,0
2240,"Alhamdulillah ya Allah SWT Semoga jakarta punya gubernur baru yg lebih bersahaja, bersahabat utk semuanya #AniesSandi",0,0,0,0,0,0,0,0,0
2241,Jelang larut semalam. Diskusi dengan aktifis Golkar tingkat kelurahan. Siap bergabung dalam pemenangan #AniesSandi,0,0,0,0,0,0,0,0,0
2242,RT @alayyubichoir: Sosok Anies Sandi harus diakui sgt mengayomi. Sangat kompeten utk membangun kerukukan & kebhinekaan di Jakarta,0,0,0,0,0,0,0,0,0
2243,RT @nielchen99: Ngomong manis memang gampang giliran kerja bingung #MataNajwaDebatJakarta,0,0,0,0,0,0,0,0,0
2244,19 April adalah saat yang penting bagi warga Jakarta untuk menentukan masa depan Ibukota,0,0,0,0,0,0,0,0,0
2245,"RT @maharanisinta70: terimakasih Pak Anies pemaparantentang DP 0 ,memberi solusi bagi warga jakarta yang ingin punya rumah dan tidak nyewa terus.",0,0,0,0,0,0,0,0,0
2246,"Yang aku perhatikan, Tim Mas @aniesbaswedan sibuk ngoceh tentang @basuki_btp dan programnya. Kenapa gak ngurus diri sendiri?",0,0,0,0,0,0,0,0,1
2247,"kalo pilih gubernur yg jujur, kerja nyata,anti korupsi,tegas,pinter,mlyani rakyat iklas & peduli pilih ahok djarot,..",0,0,0,0,0,0,0,0,0
2248,RT @anies_sandi: Bisa merangkul dan menegakkan hukum. Kepemimpinan itu hadir dengan memberikan contoh & perbuatan - @aniesbaswedan,0,0,0,0,0,0,0,0,0
2249,"Hasil kerja Ahok Djarot sungai di Jakarta kembali normal, bersih dan enak dipandang",0,0,0,0,0,0,0,0,1
2250,"Ahok & Anies sama baiknya kok, sama bagusnya, sama okenya. Siapa yg kepilih yg menang tetap rakyat jakarta",0,0,0,0,0,0,0,0,0
2251,"Semoga pak basuki bisa jadi presiden,agar Indonesia lebih maju.",0,0,0,0,0,0,0,0,0
2252,"Allah SWT tdk butuh anda. Tapi Anda yang butuh Allah,Rezeki, hidup matimu. Allah yg tentukan. Mau khianati Allah? yakin gak nyesel? #SidangAhok",0,0,0,0,0,0,0,0,1
2253,#SidangAhok dilanjutkan dengan rekaman yang memuat kampanye Ahok di DPP Nasdem dan juga Pulau Seribu. | @adrieedu https://t.co/8P5P4DUcFG,0,0,0,0,0,0,0,0,0
2254,RT @JanurOmank2626: Ahok harus bebas demi hukum demi keadilan demi kelanjutan perbaikan DKI. Semoga hakim mmpunyai sense of justice,0,0,0,0,0,0,0,0,0
2255,Pembangkit Listrik Tenaga Panas Bumi Terbesar Dunia.. #CitiPeka #SidangAhok #Tebak2anHajiDjarot https://t.co/KtXdXZsh8H,0,0,0,0,0,0,0,0,0
2256,"RT @findririn: Dan toleransi itu, ketika muslim bisa menjalankan perintah agamanya, dan non muslim juga bisa menjalankan agamanya.",0,0,0,0,0,0,0,0,0
2257,"RT @findririn: Walaupun artinya teman setia, seharusnya lebih dihindari kalau jd pemimpin",0,0,0,0,0,0,0,0,0
2258,Semua kejujuran akan mendapatkan pahala dr surga #FreeAhok,0,0,0,0,0,0,0,0,1
2259,"RT @RuridaJihandari: Itu sidang apa drama korea sampe 20kali, lagi menunggu sidang ahok season 2 nih... Kayaknya goblin mah kalah pamornya",0,0,0,0,0,0,0,0,1
2260,"Menurut Anda, Transportasi Online manakah dikatakan ""tarif murah, aman & nyaman"" melayani ???",0,0,0,0,0,0,0,0,0
2261,Nelayan Jakarta Sudah Disiapin Pulau Khusus oleh Pemda DKI #LunchBreak #SidangAhok,0,0,0,0,0,0,0,0,1
2262,Adakah Potensi Radikalisme di Pilgub DKI Jakarta? #LunchBreak #SidangAhok,0,0,0,0,0,0,0,0,0
2263,"RT @NovenStjK: Siaran ulang #AhokDjarotDiRosi malam ini, saksikan yuk di @KompasTV #AhokDjarot #Temanahok",0,0,0,0,0,0,0,0,0
2264,"cuma org"" yg salah saja yg takut dgn doa itu,anda salah?? kenapa takut??? bertobatlah sebelum doa itu dinyatakan,",0,0,0,0,0,0,0,0,0
2265,Selamat Pagi met aktifitas happy weekend Semoga kita jadi orang jujur biar hidup slalu mujur Aamiin #FreeAhok,0,0,0,0,0,0,0,0,0
2266,"Ahok dituntut 1 tahun penjara. Kemungkinan akan divonis bebas. Masalahnya, warga DKI terlanjur kehilangan pemimpin terbaik. #FreeAhok",0,0,0,0,0,0,0,0,0
2267,Alhamdulillah tuntutan jaksa hanya 1 tahun masa percobaan 2 tahun yg artinya sbnrnya jaksa mengakui kalo Ahok itu tak bersalah #FreeAhok,0,0,0,0,0,0,0,0,1
2268,Kalah atau menang #tetapahok. Terimakasih krn banyak ngasih pelajaran bagaimana kerja keras utk rakyat dgn bersih.,0,0,0,0,0,0,0,0,0
2269,"Pilkada Serentak, Megawati Hanya Minta Jangan ada Intimidasi dan Politik Uang https:\/\/t.co\/zHhvJ4qrrY",0,0,0,0,0,0,0,0,0
2270,#thw911 Saat Anies-Sandiaga Minta Doa Ustaz untuk Debat Pilkada https:\/\/t.co\/2odlrYteU1,0,0,0,0,0,0,0,0,0
2271,Jangan pernah lelah mengabdi untuk Indonesia Pak @basuki_btp. #TetapAhok!,0,0,0,0,0,0,0,0,0
2272,"@LaitsSaja Jika Menang, Anies Siap Rangkul Paslon Lain Jika menang dalam kontestasi Pilkada https:\/\/t.co\/KG40YTelWX",0,0,0,0,0,0,0,0,0
2273,@LaitsSaja TNI-Polri Bersinergi Jaga Keamanan Jelang Pilkada DKI TNI dan Polri terus bersin https:\/\/t.co\/HP77I9lffG,0,0,0,0,0,0,0,0,0
2274,@novie_wednes72r Bismillah Inshaa ALLAH Agus Sylvi menang Pilkada DKI 1putaran dan jadi pemimpin yg amanah dan mencintai rakyat jakarta.,0,0,0,0,0,0,0,0,0
2275,Trima kasih pak uda bikin jakarta lebih baik selama bapak menjabat....,0,0,0,0,0,0,0,0,0
2276,@nu_online sikap yang jelas dan tegas demi ketertiban dan keamanan ibu kota negara menjelang pilkada dki jakarta,0,0,0,0,0,0,0,0,0
2277,Rencana Tuhan lebih baik dari rencana manusia. Mungkin Ahok bs bekerja kebih baik di posisi lain,0,0,0,0,0,0,0,0,0
2278,walau kalah tp aku tetap merasa terhormat mendukung BADJA #TerimakasihAhok,0,0,0,0,0,0,0,0,0
2279,Basuki TP Ahok Wawancara informal dengan wartawan Balaikota: https:\/\/t.co\/g7iB5H5RUL,0,0,0,0,0,0,0,0,0
2280,"Terimakasih Pak Ahok @basuki_btp #tetapahok karena kita memang siap kalah, dan selamat buat Gubernur baru",0,0,0,0,0,0,0,0,0
2281,LUCU !! Yuk Melihat AHOK Promosikan Musik Dangdut Kepada Tamu Mancanegara,0,0,0,0,0,0,0,0,0
2282,"Minggu Tenang Pilkada, Ahok Fokus Kerja di Balai Kota: Peresmian-peresmian RPTRA CSR ditunda.",0,0,0,0,0,0,0,0,0
2283,MANTAB !! AHOK dan Pemprov DKI Jakarta Terjunkan Alat Berat Untuk Keruk Sampah di Waduk Pluit,0,0,0,0,0,0,0,0,0
2284,Pagi Ini Polrestro Bekasi Gelar Pasukan Pilkada https:\/\/t.co\/ypRv5nNjSb,0,0,0,0,0,0,0,0,0
2285,Pak @basuki_btp saya hanya bantu menyampaikan. Sbg orang2 di sekitar Pak Ahok bisa menyampaikan ke beliau. @kurawa. #BlusukanAhok #Gue2,0,0,0,0,0,0,0,0,0
2286,"pak ahok kalau anda jadi gubernur jangan lupa anda harus bangun provinsi Jambi buat lahan petani semua, dan jln kreta api jambi, riau, lampung",0,0,0,0,0,0,0,0,0
2287,Partai Nasdem Optimis Menang di Pilkada Serentak 2017 https:\/\/t.co\/EOAzcxai94,0,0,0,0,0,0,0,0,0
2288,"biar kalah, tetap bangga. Sabar n iklas menerima nya. Masih bnyak jabatan lain untuk pak ahok. #TetapAhok",0,0,0,0,0,0,0,0,0
2289,Sabar n iklas ya pak. Apa pun hasil nya. Kita tetap dukung. Di mna pun/jabatn apa pun yg bpk emban nanti. #TetapAhok,0,0,0,0,0,0,0,0,0
2290,"Wlaupun kita tak kenal,saya yakini slama ini kamu tlah bkerja kras tuk sebuah nilai yg diperjuangkan.",0,0,0,0,0,0,0,0,0
2291,"RT @ahokdijegal: Kita mgk bs mendukung dia dlm hal kejujuran dan niat baik utk melayani warga, tapi gantiin dia dlm hal pekerjaan",0,0,0,0,0,0,0,0,0
2292,"Puluhan Personel Brimob Nunukan Diberangkatkan, Amankan Pilkada di Dua Provinsi",0,0,0,0,0,0,0,0,0
2293,@basuki_btp sing sabar pak.. Simpen energi bapak untuk bagian lain Indonesia... Gusti Allah mboten sare pak...,0,0,0,0,0,0,0,0,0
2294,"Karena saya memilih dengan sehat maka saya kompensasikan dengan sarapan pagi yang, uhm, secara umum gak sehat. IMPAS",0,0,0,0,0,0,0,0,0
2295,"RT @Aktualco: Mahfud MD Heran, UU Pemda Sangat Jelas Tapi Mendagri Keukeuh Pertahankan Ahok",0,0,0,0,0,0,0,0,0
2296,"RT @AlissaWahid: Tuips, Ibu Sinta Nuriyah tidak pernah mengeluarkan pernyataan terkait pilkada DKI",0,0,0,0,0,0,0,0,0
2297,RT @AmaliaAmelCute2: Lebih tambah jatuh hati deh jadinya Tak bisa berpaling ke pilihan yg lain Tetap ke pak ahok -Djarotlah yg terbaik,0,0,0,0,0,0,0,0,0
2298,"RT @AnakBaranusa: Yoi... Yang Jelas Pemenagnya itu hanya satu pasang calon, buka dua apa lagi tiga. 1, 2 dan 3 memiliki Peluang yg sama",0,0,0,0,0,0,0,0,0
2299,"RT @AT_AbdillahToha: Aksi 112 tampaknya akan diubah jadi zikir pilkada. Sejauh yg saya tahu, zikir adalah ibadah dekatkan diri ke Allah.",0,0,0,0,0,0,0,0,0
2300,"RT @blogdokter: Janganlah karena pilkada dan kepentingan politik sesaat, persahabatan dan persaudaraan kita terputus | Kita adalah saudara.",0,0,0,0,0,0,0,0,0
2301,RT @Brani2000: Pilkada di Beltim di kampung sendiri ahok hanya 33% suara. Di Babel kalah telak. Pilkada di DKI? paling cuma 3% suara,0,0,0,0,0,0,0,0,1
2302,RT @digembok: Ya allah... Beneran... Pak ahok akhirnya samperin si emak...,0,0,0,0,0,0,0,0,0
2303,"Terimakasih Pak @basukibtp untuk 5 tahunnya, 3 tahun sbg wakil gubernur & 2 tahun sbg gubernur!",0,0,0,0,0,0,0,0,0
2304,"RT @eliya_mkom: kesimpulannya tuips, mari kita menangkan Agus Sylvi SATU Putaran, gak perlu pakai 2 putaran segala, cuma habiskan waktu",0,0,0,0,0,0,0,0,0
2305,Dan selamat atas kemenangannya untuk bapak Anies & Sandi. Semoga Jakarta bisa bersatu lagi,0,0,0,0,0,0,0,0,0
2306,Bangga masih memiliki putra bangsa seperti pak Basuki dan pak Jarot.,0,0,0,0,0,0,0,0,0
2307,"Temen-temen, apapun pilihannya, masih ada kehidupan setelah pilkada. Mari saling merangkul & saatnya Jakarta maju dan bahagia bersama.",0,0,0,0,0,0,0,0,0
2308,"Selamat atas status barunya pak #Aniessandi, semangat ya pak, semoga semua sesuai dengan janjinya",0,0,0,0,0,0,0,0,0
2309,"Pak ahok @basukibtp tetep semangat yaaa, saya akan selalu menghargai kerja keras bapak dan saya ucapkan selamat atas kemenangan paslon nomor 3 yaitu #AniesSandi!",0,0,0,0,0,0,0,0,0
2310,Terima kasih pak ahok pak djarot kami bangga perna di pimpin sama bapak berdua...tetap semangat...sukses terus pak,0,0,0,0,0,0,0,0,0
2311,Terima kasih Pak Ahok-Djarot telah bersama kami beberapa tahun ini,0,0,0,0,0,0,0,0,0
2312,RT @FerpuAdvocates: Sumarsono: Gaya Pak Ahok yg Kerja Keras Patut Dicontoh dan itu Bagus!!!,0,0,0,0,0,0,0,0,0
2313,"RT @Franstone888: Klo semua mau jujur dan pake hati nurani, Ahok adlh yg terbaik buat Jakarta. Gubernur yg jujur dan benar2 perhatian pd warga",0,0,0,0,0,0,0,0,0
2314,Pak Ahok the best aku salut sama pak orang nya sabar dengan cobaan dari tuhan Pak Ahok is the best,0,0,0,0,0,0,0,0,0
2315,"RT @hariadhi: Makasih Pak Ahok, sudah ajarkan kami makna peduli sama rakyat. Andai di masa depan saya dpt kesempatan",0,0,0,0,0,0,0,0,0
2316,RT @IpungLombok: Hadeuuuh.. Kenapa jadi gaduh gini Pilkada DKI ya... Padahal Pilkada serentak 2015 lalu aman aman saja?,0,0,0,0,0,0,0,0,0
2317,"RT @MbakNevi: Masyarakat Transportasi Jakarta dukung Ahok-Djarot, https:\/\/t.co\/7fdwk8XvCB",0,0,0,0,0,0,0,0,0
2318,"Saya sudah tidak tertarik melihat Debat Pilkada DKI, namun ada yang menarik. Salah satu Cagub sering mengepalkan tangan pada saat menjelas",0,0,0,0,0,0,0,0,0
2319,Semangat terus. Maju terus di dalam TUHAN. God Bless you more and forever bpk ahok dan family,0,0,0,0,0,0,0,0,0
2320,"Selamat bertugas pak Anis, semoga Jakarta menjadi lebih baik lagi!",0,0,0,0,0,0,0,0,0
2321,"@aniesbaswedan @sandiuno selamat ya pak, kami tunggu program terealisasi. Jangan kecewakan Jakarta",0,0,0,0,0,0,0,0,0
2322,Saya selalu mendoakan yg terbaik untk bapak dan bapak juga mendapatkan banyak ucapan dari saudara di gaza palestina,0,0,0,0,0,0,0,0,0
2323,Selamat untk bpk @aniesbaswedan & @sandiagauno atas kemenangannya. Semoga allah memberkahi disetiap langkah yg bapak ambil aminnn salam3jari,0,0,0,0,0,0,0,0,0
2324,RT @netmediatama: Mereka telah siap berikan yang terbaik di ajang debat terbuka!,0,0,0,0,0,0,0,0,0
2325,Pak anies dan pak @sandiuno selamat ya sudah terpilih jd gubernur dan wagub Jakarta.,0,0,0,0,0,0,0,0,0
2326,RT @PartaiSocmed: Kejahatan perbankan yg di spin oleh tim AHY untuk kepentingan pilkada,0,0,0,0,0,0,0,0,1
2327,RT @swamediumcom: Agus-Sylvi Diprediksi Maju di Putaran Kedua Pilkada DKI versi Survey GRP,0,0,0,0,0,0,0,0,0
2328,RT @temanAhok: Alhamdulillah sambutan antusias warga di tiap blusukan pak Ahok selalu real. Ngga ada settingan.,0,0,0,0,0,0,0,0,0
2329,Sampai detik ini pak ahok masih harapan terbesar saya #prayforjakarta,0,0,0,0,0,0,0,0,0
2330,Tuhan punya rencana yg indah buat Pak Ahok dan Pak Djarot,0,0,0,0,0,0,0,0,0
2331,Selamat dan terima kasih banyak untuk pak Ahok dan pak Djarot yg sudah menunjukan bahwa negara ini masih punya orang2 baik,0,0,0,0,0,0,0,0,0
2332,Terima kasih pak atas segala kebaikan untuk jakarta yang sudah kalian tancapkan di hati warga jakarta,0,0,0,0,0,0,0,0,0
2333,Pasti bapak anies sandi kemungkinan besar menang,0,0,0,0,0,0,0,0,0
2334,"Terima kasih. Kepada pendukung kami, percayalah... Tuhan tahu yang terbaik. #JakartaPunyaSemua",0,0,0,0,0,0,0,0,0
2335,Gubernur dan wakil gubernur terbaik yang pernah jakarta miliki.,0,0,0,0,0,0,0,0,0
2336,"RT @triwul82: Jelang Akhir Masa Tugas, Plt Gubernur DKI Akui Kinerja Ahok https:\/\/t.co\/04ihgI5cwZ",0,0,0,0,0,0,0,0,0
2337,RT @Wolfcrime: Pendukung yang Telah Dibaiat tapi Tak Pilih Agus-Sylvi Akan Terima Risikonya,0,0,0,0,0,0,0,0,1
2338,Mutiara tetap mutiara Pak Ahok Djarot. Tuhan pny rencana yg lebih dahsyat utk Bapak ber2 utk Indonesia. Maju terus.,0,0,0,0,0,0,0,0,0
2339,Tuhan percayakan hal yang lebih Besar lagi kepada Pak Ahok selain hanya menjadi Gubernur Dki jakarta.,0,0,0,0,0,0,0,0,0
2340,I LOVE YOU PAK AHOK.AKU HANYA BISA BERDOA SEMOGA TUHAN MEMBERKATI. SALAM 2 JARI UNTUK PA AHOK I LOVE YOU,0,0,0,0,0,0,0,0,0
2341,Survei Terbaru: Anies-Sandi Melejit Jauh Tinggalkan Ahok-Djarot https:\/\/t.co\/2IHhuzPsbF,0,0,0,0,0,0,0,0,1
2342,Aku akui pak ahok itu tangguh sekali dan apa adanya,0,0,0,0,0,0,0,0,0
2343,saya selalu mendukung dan berdoa untukmu ahokdjarot terimakasih,0,0,0,0,0,0,0,0,0
2344,Meski Badj tak lagi menjadi pelayan rakyat...kami selalu berdoa terbaik buat Badja. Kami bangga pernah memiliki kalian.,0,0,0,0,0,0,0,0,0
2345,Mudah2han pak ahok jadi nomor satu di Indonesia,0,0,0,0,0,0,0,0,1
2346,TPS Paslon Pilkada DKI Akan Dijaga Ketat,0,0,0,0,0,0,0,0,0
2347,saya bukan penduduk jakarta. tapi saya kagum pada sosok ahok dan jarot.allah memang punya rencana lain.selamat pada beliau,0,0,0,0,0,0,0,0,0
2348,Pak anies tolong bongkar lagi masjid yg di bangun pak ahok di daan mogot,1,0,0,0,0,0,0,1,1
2349,Yang blm pada move on mending bsk piknik aja mumpung long weekend hehehe,0,0,0,0,0,0,0,0,0
2350,Semoga bapak bisa meneladani sosok bang yos gubernur jakarta yang sangat cinta @persijajkt,0,0,0,0,0,0,0,0,0
2351,"Pemimpin yg baik pemimpin yg mengerti akan jiwa pemuda, lanjutkan pak @aniesbaswedan",0,0,0,0,0,0,0,0,0
2352,kami disini mendulungmu untuk jakarta yg maju bukan hanya ekonomi nya tapi juga prestasi sepakbola nya,0,0,0,0,0,0,0,0,0
2353,"Negara kita negara BHINEKA TUNGGAL IKA. jadi ga liat pemimpin dengan agama ,ras ,budaya",0,0,0,0,0,0,0,0,0
2354,pak @aniesbaswedan kami disini mendulungmu untuk jakarta yg maju bukan hanya ekonomi nya tapi juga prestasi sepakbola nya,0,0,0,0,0,0,0,0,0
2355,Gw yakin suatu saat pasti Pak @basuki_btp akan ada patungnya sebagai tanda jasa entah itu di indo atau di madame tussaud.,0,0,0,0,0,0,0,0,0
2356,"Doa itu sebaiknya yg baik2. Karena Tuhan juga baik. Klo doa jelek jahat, akan berbalik ke diri yg mendoakan loh",0,0,0,0,0,0,0,0,0
2357,"#badja Jakarta tidak butuh kalian lagi, tapi Indonesia menunggu untuk pengabdian kalian.",0,0,0,0,0,0,0,0,1
2358,"Artikel saya untuk Mas @pandji. Dari reklamasi, penggusuran, DP 0 Rupiah, OKE OCE, hingga ""figur pemersatu"".",0,0,0,0,0,0,0,0,0
2359,"#BesokGueAhok Karena Terbukti Dan Teruji Dari Segi Kerjanya,Ahok Untuk DKI Jakarta Lebih Baik Kemudian #TetapAhok",0,0,0,0,0,0,0,0,0
2360,"ga tinggal di Jakarta sih, tp 1 rumah ngotot banget dukung Pak @basuki_btp!",0,0,0,0,0,0,0,0,0
2361,Semangat Pilkada! Untukmu pilihanmu dan untukku pilihanku #tetapahok,0,0,0,0,0,0,0,0,0
2362,"Tapi perbedaan vital di reklamasi sama perumahan, justru gak bisa berkutik sama sekali.",0,0,0,0,0,0,0,0,0
2363,"Sabar dulu jgn tergesa2 nagih, beliau belum dilantik baru bulan Oktober nanti.",0,0,0,0,0,0,0,0,0
2364,Pak @aniesbaswedan knpa ngga mampir dulu ke tempat saya. Orangtua saya ngefans bgt,0,0,0,0,0,0,0,0,0
2365,Semoga @persijajkt lebih maju dengan adanya gubernur era baru.,0,0,0,0,0,0,0,0,0
2366,Tetap di masyarakat jakarta dan selalu membuat jakarta lebih baik.Dan hasilnya pun sudah terbukti,0,0,0,0,0,0,0,0,0
2367,saya sebagai masyarakat jakarta salut terhadap kepemimpinan pak ahok.,0,0,0,0,0,0,0,0,0
2368,Semua sayang ahok. Saya berharap ahok bisa jadi presiden selanjutnya bersama pak jokowi.,0,0,0,0,0,0,0,0,0
2369,Bukan lagi milik jakarta lagi ahok tapi milik kita untuk membangun jakarta lebih baik,0,0,0,0,0,0,0,0,0
2370,"Pak Ahok, jadi cagub di Bekasi aja ya pak... Bekasi mau dipimpin orang seperti bapak, biar ada perubahan lebih baik @basukibtp",0,0,0,0,0,0,0,0,0
2371,Kekalahan Ahok adalah kemunduran peradaban di Indonesia. Selamat datang radikalisme. Akal sehat sudah tidak ada dinegara ini.,0,0,0,0,0,0,0,0,1
2372,"Semangat pak ahok , bapak sudah berjuang sekuat tenaga dan sudah berusaha melakukan yang terbaik, terima kasih pak",0,0,0,0,0,0,0,0,0
2373,Terima Kasih pak sudah mengabdi dijakarta dengan segudang permintaan warga.,0,0,0,0,0,0,0,0,0
2374,"Mungkin ada kata kata yang menyakitkan ya pak, tapi semoga itu menjadi semangat untuk bapak kedepannya.",0,0,0,0,0,0,0,0,0
2375,Walaupun bapak tidak menang. Tapi saya menikmati kerja keras bapak selama menjabat. Terima kasih untuk bapak ahok.,0,0,0,0,0,0,0,0,0
2376,miris ya pak ahok...sukses slalu buat my idola pak ahok,0,0,0,0,0,0,0,0,0
2377,"Gue lebih suka Ahok bantuin Jokowi ngurusin Indonesia agar lebih cepet maju, bukan hanya Jakarta.",0,0,0,0,0,0,0,0,0
2378,"Pak kok saya pngn peluk bapak sambil bilang "" pak tetap semangat ya, saya selalu mendoakan yg terbaik untuk bapak""",0,0,0,0,0,0,0,0,0
2379,aya bukan warga jakarta tp saya sering ke jakarta.....saya bangga jakarta pernah di pegang bapak. Jadi rapih pak sekarang.....,0,0,0,0,0,0,0,0,0
2380,Maka seyogyanya pilihanku #TetapAhok karna terlihat pencerahan pd sistem birokrasi.,0,0,0,0,0,0,0,0,0
2381,Pak ahok tetap menjadi gubenur dihatiku ....,0,0,0,0,0,0,0,0,0
2382,Dari lahir di Jakarta sampe detik ini baru gue liat kali & pintu air Manggarai bersih dari sampah ya pas jaman Jokowi sampe Ahok. #TetapAhok,0,0,0,0,0,0,0,0,0
2383,Gpp kalah. mungkin belom rejekinya ya pak. Bagi kami bapak tetap pemimpin yang jujur. Tetap berkarya nyata,0,0,0,0,0,0,0,0,0
2384,"Selama 20 tahun tinggal di Jakarta, baru 5 tahun terakhir benar-benar terasa perubahan dan sadar kalau itu akitbat gubernurnya.",0,0,0,0,0,0,0,0,0
2385,Aku cinta Pak Ahok. Terimakasih ya Pak atas jasa-jasa dan kerja nyatanya selama 5 tahun terakhir.,0,0,0,0,0,0,0,0,0
2386,Tetap semangat pak ahok.... terimakasih atas semua yg anda berikan untuk jakarta. sukses selalu buat pak ahok.,0,0,0,0,0,0,0,0,0
2387,Pak ahok kita tetap mendukung apapun yang terjadi,0,0,0,0,0,0,0,0,0
2388,Terima kasih banyak buat kinerja keras dari Pak Ahok dan team selama memimpin DKI Jakarta. Tetap semangat selalu Pak. God Bless Bapak & Family.,0,0,0,0,0,0,0,0,0
2389,"Bapak ahok sosok yang saya banggakan, terimakasih pak sudah merubah jakarta.",0,0,0,0,0,0,0,0,0
2390,"semoga pak ahok selalu dlm lindungan tuhan, saya sayang sama pak ahok, pak ahok orang baik.",0,0,0,0,0,0,0,0,0
2391,Terima kasih pak Basuki. Sampai kapan pun sejarah akan mencatat bapak membawa perubahan bagi kami warga jakarta,0,0,0,0,0,0,0,0,0
2392,"Lanjutkan perjuangan Pak, Bapak orang baik pasti ditempatkan di tempat yg lebih baik juga.",0,0,0,0,0,0,0,0,0
2393,Kau lah yang terhebat.. Karna kau lah kami mendapat inspirasi dan pengalaman yang sangat berharga.,0,0,0,0,0,0,0,0,0
2394,Buat Pak Ahok tetap berkarya pak. Masih ada kesempatan lebih baik di 2019,0,0,0,0,0,0,0,0,0
2395,Pak saya setuju kalo pak jadi gubenur karena kerja pak sangat bagus kerena kerja pak basuki tegas keluarga kami mendukung pak basuki,0,0,0,0,0,0,0,0,0
2396,Bapak tetap yg terbaik untuk jakarta..terima kasih pak untuk semua yg bapak kerjakan selama ini semoga Allah selalu meridhoi bapak dalam setiap langkah bapak..,0,0,0,0,0,0,0,0,0
2397,jabatan bukan hal penting yg terpenting bapak tetap orang terhebat di jakarta tentang kerja keras Pak Ahok..sekali lagi terima kasih Pak Ahok,0,0,0,0,0,0,0,0,0
2398,Pak Ahok....walau saya bukan warga DKI....saya sangat sedih bapak tidak terpilih lg jd Gubenur DKI.....,0,0,0,0,0,0,0,0,0
2399,Hanya bpk lah gubernur satu satunya yg bisa membawa perubahan di Jakarta...semangat pak...,0,0,0,0,0,0,0,0,0
2400,"Pak ahok, saya mempunyai ibu, ibu saya selalu mendoakan pak ahok setiap waktu dan setiap pagi jam 3 ibu saya sebenarnya kecewa dengan hasil pilkada",0,0,0,0,0,0,0,0,0
2401,"tapi kalah menang itu biasa. kekuasaan ada di tangan tuhan, asal bapak ahok tidak menjual iman pak ahok dengan jabatan",0,0,0,0,0,0,0,0,1
2402,Terimakasih banyak pak ahok dan djarot untuk kerja tulus dan kerasnya untuk Jakarta..,0,0,0,0,0,0,0,0,0
2403,Media Asing Menyorot Hasil Pilkada Jakarta,0,0,0,0,0,0,0,0,0
2404,Ahok Banyak Belajar di Pilkada DKI,0,0,0,0,0,0,0,0,0
