text,toxic
@User.IDX يقول ذلك بكل فخر وهوالمؤيد للكيان الصهيوني وصهره إليهودي جاريد كوشنير لعب دورا كبيرا في بلورة هذا الموقف.المؤسف ان الإثنين يعدان من اصدقاء بعض العرب واقنعاهم بصفقة القرن التي من بين بنودها القضاء على احلام الفلسطينيين.ماذا فعل العرب اصدقاءه ردا ,1
عيب والله مايا تعرض عضلاتها تستهل,0
تفوه المراك المقلبة مغيب زك منظرك,1
 نحنا ولاءنا للوحيد يلي طلع فينا لنحمي لبنان وانت ولاءك للدولار ومش مهم عندك الطريقة لتحصلي على الدولار,0
حسن نصر الله قال عن جبران باسيل صديق,0
صوتها منيك مخيبها جايبتها مثقفة لغة قديمة فكرتها بعبد الفتاح مورو ناكلها امها,1
 ونحنا قلنا #ديما_الواطية وصار ترند بلبنان,1
الروس المفروض ينشهروا بالوقاحة مو بالڤودكا,0
" من اللياقة انت تحترمي العمامة  اولا
وثانيا انشاءالله كلنا منقبرك
ثالثا اذا ما معك خبر  انو السيد ضد سلاح… ://./44",1
"م تخيلت بيوم اني بفقده للابد وأن يومه قبل يومي,لاكن قدر الله و ماشاء فعل لله ما أخذ ولله وله ما أعطى,الله يرحمك يا أخوي يا عضيدي يا قطعه من قلبي <>الله يرحمك ويرحم جميع المسلمين<>اللهم نور له قبره و آنس وحشته ووسع مدخله <>اللهم اجعل قبره روضه من رياض الجنة. <>#رعد_بندر_الضويلي",0
يا مال البعر يا كاتب العنوان ,1
وهاب غياب سوريا عن القمة العربية افقدها اهميتها,0
@User.IDX واحد متخلف شو بتنتظروا منه ,1
لطفي اكبر مشكلة لابس مريول فلفل احمر قناة,0
 : جبال طويق تضرب نفسها أمثال <>بك يا فخر الوطن يا عزّه وعلوه ..<> #بالعزم_والهمه_السعوديه_للقمه ,0
بلاش مزاودة الإسلام صلاح الإسلام حث العتق قربى الذاكرة الاسلامية قاتل حمزة اسود حبشي الإسلام يقتله اسلم وحسن إسلامه الذاكرة الإسلامية بلال أوائل أسلموا الأركان ومؤذن رسول الذاكرة الإسلامية الأثر يشجع طاعة تولى الأمر عبدا حبشيا بالمفهوم السائد حينه,0
شكري امتناني للطفك اطرائك غريبا الاسم الجميل الشمس المشعة اتمنى تبقى شمسك متوهجة الدوام,0
" يا بنت الحرام عم تحرضي الجيش على
اهل الضاحي بالفتنة 
ومن قبل حرضتي اسرائيل على قصف
اهالي الجنوب
اكيد انت بنت حرام",1
 شكلك فرحان يا عبدالرحمن يا اخي انت يهودي و لا ايش ملتك مستحيل تكون مسلم,1
 علم الحزب لا يتجزأ من العلم اللبناني #انه إنه في السطور الحمراء للعلم اللبناني #يا معقدي,1
@User.IDX تغريده تافهه من قناة زباله بس تتسأل زي المسؤلين لانه مطرودين من التحالف ,1
 تحية الك نانسي السبع وصلتي كلمة الناس ❤,0
كول هوا وسد بوزك معلمك لجاسوس لمجرم بدو شد شعر لشايب,1
 بليز ديما ما بدي روح عالشغل دعميلنا ياها ✋�,0
مفطر يا كلب عم تتطاول عالدين وتجرح مشاعرنا هئهئهئ 😭,1
والله يرجعوش لبدانهم تخلا البلاد الجزاءر والمغرب سحتوهم,0
 نحن مين بالضبط يا زيدان يا متخفي 🌚😂😂😂😂😂😂😂😂😂😂<>توتنهام اياكس سيتي ليفربول<>كلهم خصوم وصلوا مرحله مش بسيطه وممكن يكونوا تهديد لحظوظ البرسا، نقول يارب ❤️,0
بالتأكيد موجود بالذات الليبين تونس وخارجها,0
التونسية تنشر الدعارة الامارات حق الامارات حماية شعبها,1
هههههههههههههههههههه ياخو درتو بالكذب تونس تاعكم رأي دجي تبسة مرتين ونتوما طيرو جت دزاير ديرو بقة سماء مساكين خخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخ,0
@User.IDX الا لعنه الله عليكم ياحكام العرب والمسلمين تدعون أمثال هؤلاء يتطاولون على مقدساتنا ونحن تقيودننا وتدعون نقاتل بعض والله لا ينسى التاريخ خيانتكم لنا ,1
رغم هزالة حضور ملوك ورووساء العرب لكن يوجد نجوم فخامة الرئيس العماد عون القايد المقاوم البطل الوطني الشهم…,0
اهلا وسهلا بكلامك الوطنى فعلا محترم,0
أثبت الطب والتشريح الحديث شخص ينادي بالمساواة الميراث المرأة والرجل الشخص يملك مخا جمجمته باقي البشر خرية تملئ جمجته فائدة مرجوة الجمجمة المحشوة بالخرا,0
 بدهن يقضوا على هذه الثوره لانها اذا نجحت وسوف تنجح سوف تقضي على الكثير من المقدسات....,0
عيب عيب اخواتي التوانسا مخنثين يحسنون الكلام بالعربية بالفرنسية,1
عاشقة الورود راكي راقدة قشك مانعرفش الجزائر ونقولك حاجة منافقين ماتحبوش صح حكمتكم لكوليرا شاء تحكمك لادياري,0
ينعل الزامل بوك المغاربة نصومو ولد القحبة,1
 يا آية يا قمري والله الله يباركلك دائما♥️,0
 ليش عم تردي عالشعب المعقد ويلي بحب يضلو مدعوس بالسرماية ومسروقة حريته ... من ورا هودي البجم لبنان عم يرجع لورا ...  �❤️,0
  اكيد اكيد اكيد 👍👍👍ونثق فيك يا حكيم لبنان يا عظيم 👌👌👌👌,0
   هههههههه انتم من سترضخون صاغرين الى تميم المجد وأردوغان يا عبيد امريكا يا ملاعين يا عملاء إسرائيل يا قاتلين الأطفال في اليمن وليبيا 🖕🏼🖕🏼,1
 ديما يعني ديما اعهر وحدة منون,1
 انتي بتنشري تغريدات كاذبه وحاقده وبتعرفي انو في كتير مرتزقه رح يأيدوكي فيها يعني الشغلي مش شطاره هي حقاره #ديما_الاعلام_المرتزق,1
 ليكِ انت وحدة بلا شرف شو ما حكيتي ...ما حدا رح يعبرك من هل لحظة..ما بقى نرد عليكي لانك تافهة وبلا شرف..حرام ما اهبلك..,1
المغرب والجزائر رجال تونس نيكمك نقوش وقحاب,1
فش خلقك فش مصاري ما فش,0
   ﻣﻊ ﺍﺣﺘﺮﺍﻣﻲ ﻟﺮﺃﻳﻚ ﺑﺲ  ﺟﺒﻨﺎﺀ ﻟﺄﻧﻮ ﻧﺎﺯﻟﻴﻦ ﻳﻐﻂﻮﺍ ﺍﻟﺎﺣﺪﺍﺙ ﺑﺪﻭﻥ ﻟﻮﻏﻮ ﻋﺎﻟﻤﺎﻳﻚ.,0
شكلك موظفه في بارات الدوحة او قواده لان مستعربين الشمال وخصوصا اللبنانيين مايملكون غير هالمواهب,1
يارحيم ياكريم يا قوي يا متين يا عليم يا قدير يامن لا إله غيره ياحي يا قيوم.,0
عندما يتعلق الأمر في البيت الدرزي الواحد يجب علينا الدعاء لكل من ظل الطريق ان يرجع عن خطأه وأن يتعامل…,0
يا يا يا واد يا ثقيل يا يا يا مشييّبني,0
برا نيك امك جبري بهيم عربي جاهل متخلف,1
@User.IDX كلام ترامب يعني ضرب إيران بالنووي ٠٠٠ إن شاءالله ٠ ,1
صح لسانك ولد عوطف اعز جاتو سنيه,0
وين ماني يا عنصريين يا ولاد العرص ,1
دخلك ليش ما بتسمي حاجي نازل ألغاز، مين الابطال ، شو الخدمات، يا زلمي بق البحصة ولا كل شي بدك تقبض حقو؟,0
 : نانسي السبع مصرة ما نسمع شي الا اللي بتقولوا هيي حتى لما تطلب منها سمر تسكت بتواصل خطابها المعد سلفا وبتقلها ما فيكي تسمعي…,0
@User.IDX هههههههه وش ذا الغباء حتى كذب ما تعرفون تكذبون الخنزيره قناة غبيه لدرجه الثماله ,1
